,time,triggername,triggers,node
1,2019-06-13 13:13:32,主机node_50 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,50
2,2019-06-13 13:13:32,主机node_42 空闲交换空间小于50%,空闲交换空间小于50%,42
3,2019-06-13 13:13:35,主机node_57 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,57
4,2019-06-13 13:13:36,主机node_31 空闲交换空间小于50%,空闲交换空间小于50%,31
5,2019-06-13 13:13:40,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
6,2019-06-13 13:13:42,主机node_50 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,50
7,2019-06-13 13:13:43,"主机node_88 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,88
8,2019-06-13 13:13:43,主机node_43 上I/O等待负载大于50%,I/O等待负载大于50%,43
9,2019-06-13 13:13:43,主机node_80 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,80
10,2019-06-13 13:13:44,主机node_71 日志报错:无法获取连接,日志报错:无法获取连接,71
11,2019-06-13 13:13:44,主机node_97 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,97
12,2019-06-13 13:13:44,主机node_72 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,72
13,2019-06-13 13:13:44,主机node_43 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,43
14,2019-06-13 13:13:46,主机node_99 日志产生ERROR信息,日志产生ERROR信息,99
15,2019-06-13 13:13:48,主机node_51 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,51
16,2019-06-13 13:13:48,主机node_59 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,59
17,2019-06-13 13:13:49,主机node_95 端口80通信异常,端口80通信异常,95
18,2019-06-13 13:13:50,主机node_55 空闲交换空间小于50%,空闲交换空间小于50%,55
19,2019-06-13 13:13:51,主机node_14 端口80通信异常,端口80通信异常,14
20,2019-06-13 13:13:51,主机node_77 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,77
21,2019-06-13 13:13:53,"主机node_88 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,88
22,2019-06-13 13:13:53,主机node_43 上I/O等待负载大于50%,I/O等待负载大于50%,43
23,2019-06-13 13:13:54,主机node_97 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,97
24,2019-06-13 13:13:55,主机node_22 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,22
25,2019-06-13 13:13:56,主机node_3 url:http://node_3:8080访问失败,url8080访问失败,3
26,2019-06-13 13:13:56,主机node_99 日志产生ERROR信息,日志产生ERROR信息,99
27,2019-06-13 13:13:56,主机node_12 上I/O等待负载大于50%,I/O等待负载大于50%,12
28,2019-06-13 13:13:57,主机node_94 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,94
29,2019-06-13 13:13:58,主机node_30 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,30
30,2019-06-13 13:13:58,主机node_59 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,59
31,2019-06-13 13:13:59,主机node_20 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,20
32,2019-06-13 13:14:00,主机node_11 日志中有No route to host信息,日志中有Noroutetohost信息,11
33,2019-06-13 13:14:00,主机node_0 **** 请求延时大于5分钟,****请求延时大于5分钟,0
34,2019-06-13 13:14:00,主机node_7 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,7
35,2019-06-13 13:14:01,主机node_79 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,79
36,2019-06-13 13:14:02,主机node_50 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,50
37,2019-06-13 13:14:02,主机node_88 日志中有No route to host信息,日志中有Noroutetohost信息,88
38,2019-06-13 13:14:03,主机node_43 上I/O等待负载大于50%,I/O等待负载大于50%,43
39,2019-06-13 13:14:03,"主机node_88 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,88
40,2019-06-13 13:14:06,主机node_31 空闲交换空间小于50%,空闲交换空间小于50%,31
41,2019-06-13 13:14:07,主机node_36 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,36
42,2019-06-13 13:14:08,主机node_84 日志产生ERROR信息,日志产生ERROR信息,84
43,2019-06-13 13:14:08,主机node_51 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,51
44,2019-06-13 13:14:10,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
45,2019-06-13 13:14:11,主机node_79 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,79
46,2019-06-13 13:14:11,主机node_84 日志产生ERROR信息,日志产生ERROR信息,84
47,2019-06-13 13:14:12,主机node_48 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,48
48,2019-06-13 13:14:12,主机node_50 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,50
49,2019-06-13 13:14:12,主机node_87 上I/O等待负载大于50%,I/O等待负载大于50%,87
50,2019-06-13 13:14:13,主机node_43 上I/O等待负载大于50%,I/O等待负载大于50%,43
51,2019-06-13 13:14:13,"主机node_88 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,88
52,2019-06-13 13:14:14,主机node_74 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,74
53,2019-06-13 13:14:14,主机node_71 日志报错:无法获取连接,日志报错:无法获取连接,71
54,2019-06-13 13:14:16,主机node_47 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,47
55,2019-06-13 13:14:19,主机node_20 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,20
56,2019-06-13 13:14:20,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
57,2019-06-13 13:14:20,主机node_0 **** 请求延时大于5分钟,****请求延时大于5分钟,0
58,2019-06-13 13:14:20,主机node_11 日志中有No route to host信息,日志中有Noroutetohost信息,11
