,time,triggername,triggers,node
1,2019-06-16 05:21:02,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
2,2019-06-16 05:21:04,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
3,2019-06-16 05:21:05,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,79
4,2019-06-16 05:21:05,主机node_59 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,59
5,2019-06-16 05:21:05,主机node_4 日志产生ERROR信息,日志产生ERROR信息,4
6,2019-06-16 05:21:08,主机node_73 端口80通信异常,端口80通信异常,73
7,2019-06-16 05:21:09,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
8,2019-06-16 05:21:10,"主机node_26 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,26
9,2019-06-16 05:21:12,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
10,2019-06-16 05:21:15,主机node_59 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,59
11,2019-06-16 05:21:15,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
12,2019-06-16 05:21:15,主机node_4 日志产生ERROR信息,日志产生ERROR信息,4
13,2019-06-16 05:21:16,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
14,2019-06-16 05:21:18,主机node_11 日志报错:无法获取连接,日志报错:无法获取连接,11
15,2019-06-16 05:21:18,主机node_63 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,63
16,2019-06-16 05:21:19,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
17,2019-06-16 05:21:21,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
18,2019-06-16 05:21:22,主机node_6 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,6
19,2019-06-16 05:21:23,主机node_97 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,97
20,2019-06-16 05:21:24,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
21,2019-06-16 05:21:25,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,79
22,2019-06-16 05:21:25,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
23,2019-06-16 05:21:26,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
24,2019-06-16 05:21:27,主机node_13 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,13
25,2019-06-16 05:21:28,主机node_63 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,63
26,2019-06-16 05:21:28,主机node_91 FullGC平均耗时：3268ms（大于阈值：1000ms）,FullGC平均耗时异常,91
27,2019-06-16 05:21:35,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
28,2019-06-16 05:21:37,主机node_65 日志产生ERROR信息,日志产生ERROR信息,65
29,2019-06-16 05:21:38,主机node_63 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,63
30,2019-06-16 05:21:39,主机node_41 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,41
31,2019-06-16 05:21:42,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
32,2019-06-16 05:21:44,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
33,2019-06-16 05:21:45,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,79
34,2019-06-16 05:21:45,主机node_25 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,25
35,2019-06-16 05:21:45,主机node_57 端口80通信异常,端口80通信异常,57
36,2019-06-16 05:21:46,主机node_52 **application 停止运行,**application停止运行,52
37,2019-06-16 05:21:47,"主机node_62 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,62
38,2019-06-16 05:21:48,主机node_63 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,63
39,2019-06-16 05:21:49,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
40,2019-06-16 05:21:49,主机node_93 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,93
41,2019-06-16 05:21:51,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
42,2019-06-16 05:21:55,主机node_25 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,25
43,2019-06-16 05:21:56,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
44,2019-06-16 05:21:58,主机node_73 端口80通信异常,端口80通信异常,73
45,2019-06-16 05:21:58,主机node_91 FullGC平均耗时：3268ms（大于阈值：1000ms）,FullGC平均耗时异常,91
46,2019-06-16 05:21:59,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
47,2019-06-16 05:22:00,"主机node_26 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,26
48,2019-06-16 05:22:02,主机node_9 端口80通信异常,端口80通信异常,9
49,2019-06-16 05:22:04,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
50,2019-06-16 05:22:05,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
51,2019-06-16 05:22:06,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
52,2019-06-16 05:22:07,主机node_65 日志产生ERROR信息,日志产生ERROR信息,65
53,2019-06-16 05:22:07,主机node_98 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,98
54,2019-06-16 05:22:08,主机node_73 端口80通信异常,端口80通信异常,73
55,2019-06-16 05:22:09,主机node_93 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,93
56,2019-06-16 05:22:11,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
57,2019-06-16 05:22:12,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
58,2019-06-16 05:22:15,主机node_25 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,25
59,2019-06-16 05:22:16,"主机node_48 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",48
60,2019-06-16 05:22:16,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
61,2019-06-16 05:22:16,主机node_52 **application 停止运行,**application停止运行,52
62,2019-06-16 05:22:19,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
63,2019-06-16 05:22:22,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
64,2019-06-16 05:22:24,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
65,2019-06-16 05:22:25,主机node_59 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,59
66,2019-06-16 05:22:25,主机node_4 日志产生ERROR信息,日志产生ERROR信息,4
67,2019-06-16 05:22:25,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,79
68,2019-06-16 05:22:26,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
69,2019-06-16 05:22:28,主机node_91 FullGC平均耗时：3268ms（大于阈值：1000ms）,FullGC平均耗时异常,91
70,2019-06-16 05:22:29,主机node_40 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,40
71,2019-06-16 05:22:33,主机node_16 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,16
72,2019-06-16 05:22:34,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
73,2019-06-16 05:22:35,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,79
74,2019-06-16 05:22:35,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
75,2019-06-16 05:22:36,主机node_52 **application 停止运行,**application停止运行,52
76,2019-06-16 05:22:36,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
77,2019-06-16 05:22:37,主机node_13 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,13
78,2019-06-16 05:22:38,主机node_95 空闲交换空间小于50%,空闲交换空间小于50%,95
79,2019-06-16 05:22:38,主机node_91 FullGC平均耗时：3268ms（大于阈值：1000ms）,FullGC平均耗时异常,91
80,2019-06-16 05:22:38,主机node_63 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,63
81,2019-06-16 05:22:39,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
82,2019-06-16 05:22:41,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
83,2019-06-16 05:22:42,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
84,2019-06-16 05:22:43,主机node_97 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,97
85,2019-06-16 05:22:45,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
86,2019-06-16 05:22:46,"主机node_48 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",48
87,2019-06-16 05:22:47,主机node_13 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,13
88,2019-06-16 05:22:48,主机node_73 端口80通信异常,端口80通信异常,73
89,2019-06-16 05:22:49,主机node_41 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,41
90,2019-06-16 05:22:49,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
91,2019-06-16 05:22:50,"主机node_26 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,26
92,2019-06-16 05:22:51,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
93,2019-06-16 05:22:52,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
94,2019-06-16 05:22:53,主机node_16 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,16
95,2019-06-16 05:22:54,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
96,2019-06-16 05:22:55,主机node_25 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,25
97,2019-06-16 05:22:56,主机node_52 **application 停止运行,**application停止运行,52
98,2019-06-16 05:22:56,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
99,2019-06-16 05:22:57,主机node_87 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,87
100,2019-06-16 05:22:58,主机node_91 FullGC平均耗时：3268ms（大于阈值：1000ms）,FullGC平均耗时异常,91
101,2019-06-16 05:23:01,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
102,2019-06-16 05:23:02,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
103,2019-06-16 05:23:04,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
104,2019-06-16 05:23:05,主机node_49 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,49
105,2019-06-16 05:23:07,主机node_51 url:http://node_51:8080访问失败,url8080访问失败,51
106,2019-06-16 05:23:07,主机node_87 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,87
107,2019-06-16 05:23:09,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
108,2019-06-16 05:23:09,主机node_93 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,93
109,2019-06-16 05:23:11,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
110,2019-06-16 05:23:14,主机node_60 空闲交换空间小于50%,空闲交换空间小于50%,60
111,2019-06-16 05:23:16,主机node_77 空闲交换空间小于50%,空闲交换空间小于50%,77
112,2019-06-16 05:23:17,主机node_32 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,32
113,2019-06-16 05:23:19,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
114,2019-06-16 05:23:21,主机node_81 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,81
115,2019-06-16 05:23:22,主机node_76 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,76
