,sysEname,time,is_root,trigger,node
0,SYS_10,2019-06-13 03:26:26,0,FullGC次数异常,node_90
1,SYS_6,2019-06-13 03:26:27,0,I/O等待负载持续15分钟超过10%,node_1
2,SYS_6,2019-06-13 03:26:27,0,硬盘Slot00状态为Failed,node_67
3,SYS_4,2019-06-13 03:26:28,0,****请求延时大于5分钟,node_13
4,SYS_8,2019-06-13 03:26:33,0,CPUStealTime持续5分钟超过10%,node_41
5,SYS_6,2019-06-13 03:26:33,0,网卡发送流量过高,node_32
6,SYS_8,2019-06-13 03:26:33,0,ping延迟时间持续3分钟大于100ms,node_88
7,SYS_2,2019-06-13 03:26:34,0,网卡发送流量过高,node_8
8,SYS_4,2019-06-13 03:26:35,0,url8080访问失败,node_19
9,SYS_6,2019-06-13 03:26:36,0,CPU利用率过高,node_35
10,SYS_9,2019-06-13 03:26:36,0,ping延迟时间持续3分钟大于100ms,node_47
11,SYS_10,2019-06-13 03:26:36,0,FullGC次数异常,node_90
12,SYS_6,2019-06-13 03:26:37,0,硬盘Slot00状态为Failed,node_67
13,SYS_4,2019-06-13 03:26:38,0,****请求延时大于5分钟,node_13
14,SYS_9,2019-06-13 03:26:39,0,**application停止运行,node_92
15,SYS_2,2019-06-13 03:26:40,0,ping延迟时间持续3分钟大于100ms,node_18
16,SYS_6,2019-06-13 03:26:41,0,I/O等待负载持续15分钟超过10%,node_25
17,SYS_3,2019-06-13 03:26:42,0,堆内存平均使用率大于阈值,node_97
18,SYS_8,2019-06-13 03:26:43,0,CPUStealTime持续5分钟超过10%,node_41
19,SYS_8,2019-06-13 03:26:43,0,ping延迟时间持续3分钟大于100ms,node_88
20,SYS_5,2019-06-13 03:26:44,0,CPUStealTime持续5分钟超过10%,node_76
21,SYS_2,2019-06-13 03:26:44,0,网卡发送流量过高,node_8
22,SYS_6,2019-06-13 03:26:46,0,CPU利用率过高,node_35
23,SYS_9,2019-06-13 03:26:46,0,ping延迟时间持续3分钟大于100ms,node_47
24,SYS_10,2019-06-13 03:26:46,0,FullGC次数异常,node_90
25,SYS_6,2019-06-13 03:26:47,0,I/O等待负载持续15分钟超过10%,node_1
26,SYS_9,2019-06-13 03:26:49,0,I/O等待负载大于50%,node_12
27,SYS_8,2019-06-13 03:26:49,1,端口80通信异常,node_71
28,SYS_8,2019-06-13 03:26:53,0,CPUStealTime持续5分钟超过10%,node_41
29,SYS_8,2019-06-13 03:26:53,0,ping延迟时间持续3分钟大于100ms,node_88
