,sysEname,time,is_root,trigger,node
0,SYS_4,2019-06-12 07:17:40,0,网卡接收流量过高,node_9
1,SYS_2,2019-06-12 07:17:43,0,磁盘I/O异常,node_55
2,SYS_1,2019-06-12 07:17:44,0,日志产生ERROR信息,node_15
3,SYS_6,2019-06-12 07:17:44,0,CPUStealTime持续5分钟超过10%,node_25
4,SYS_3,2019-06-12 07:17:44,0,分区剩余空间小于阀值10%,node_57
5,SYS_5,2019-06-12 07:17:45,0,**application停止运行,node_38
6,SYS_10,2019-06-12 07:17:47,0,url8080访问失败,node_52
7,SYS_7,2019-06-12 07:17:47,0,"ping丢包率100%,服务器宕机",node_53
8,SYS_4,2019-06-12 07:17:50,0,网卡接收流量过高,node_9
9,SYS_7,2019-06-12 07:17:53,0,I/O等待负载大于50%,node_23
10,SYS_7,2019-06-12 07:17:53,0,CPU利用率过高,node_24
11,SYS_6,2019-06-12 07:17:53,0,CPUStealTime持续5分钟超过10%,node_35
12,SYS_6,2019-06-12 07:17:53,0,CPUStealTime持续5分钟超过10%,node_98
13,SYS_6,2019-06-12 07:17:54,0,CPUStealTime持续5分钟超过10%,node_25
14,SYS_6,2019-06-12 07:17:54,0,I/O等待负载大于50%,node_32
15,SYS_1,2019-06-12 07:17:54,0,日志产生ERROR信息,node_15
16,SYS_6,2019-06-12 07:17:54,0,ping延迟时间持续3分钟大于100ms,node_48
17,SYS_7,2019-06-12 07:17:54,0,CPU利用率过高,node_89
18,SYS_7,2019-06-12 07:17:54,0,I/O等待负载持续15分钟超过10%,node_61
19,SYS_10,2019-06-12 07:17:55,1,日志报错:无法获取连接,node_11
20,SYS_7,2019-06-12 07:17:56,0,HTTP:http慢响应,node_63
21,SYS_1,2019-06-12 07:17:59,0,网卡发送流量过高,node_31
22,SYS_4,2019-06-12 07:17:59,0,网卡流量unknown,node_13
23,SYS_7,2019-06-12 07:18:00,0,url80//访问失败,node_24
24,SYS_4,2019-06-12 07:18:00,0,网卡接收流量过高,node_9
25,SYS_10,2019-06-12 07:18:01,0,JBOSS8080端口的连接数大于400,node_96
26,SYS_1,2019-06-12 07:18:01,0,FullGC平均耗时异常,node_4
27,SYS_1,2019-06-12 07:18:01,0,url8080访问失败,node_33
28,SYS_6,2019-06-12 07:18:04,0,I/O等待负载大于50%,node_32
29,SYS_6,2019-06-12 07:18:04,0,ping延迟时间持续3分钟大于100ms,node_48
30,SYS_7,2019-06-12 07:18:04,0,I/O等待负载持续15分钟超过10%,node_61
31,SYS_7,2019-06-12 07:18:04,0,"ping丢包率100%,服务器宕机",node_89
32,SYS_6,2019-06-12 07:18:04,0,CPUStealTime持续5分钟超过10%,node_25
33,SYS_3,2019-06-12 07:18:04,0,空闲交换空间小于50%,node_97
34,SYS_7,2019-06-12 07:18:04,0,CPU利用率过高,node_89
35,SYS_10,2019-06-12 07:18:05,1,日志报错:无法获取连接,node_11
36,SYS_6,2019-06-12 07:18:06,0,**application停止运行,node_32
37,SYS_8,2019-06-12 07:18:06,0,日志中有OutOfMemoryError信息,node_49
