,sysEname,time,is_root,trigger,node
0,SYS_8,2019-06-15 08:28:54,0,网卡发送流量过高,node_79
1,SYS_1,2019-06-15 08:28:54,0,网卡接收流量过高,node_58
2,SYS_8,2019-06-15 08:28:55,0,**application停止运行,node_87
3,SYS_8,2019-06-15 08:28:55,0,日志报错:无法获取连接,node_95
4,SYS_2,2019-06-15 08:28:55,0,ping延迟时间持续3分钟大于100ms,node_37
5,SYS_6,2019-06-15 08:28:57,0,网卡发送流量过高,node_25
6,SYS_2,2019-06-15 08:28:59,0,**application停止运行,node_21
7,SYS_9,2019-06-15 08:28:59,0,网卡接收流量过高,node_78
8,SYS_5,2019-06-15 08:28:59,0,**application停止运行,node_14
9,SYS_1,2019-06-15 08:29:03,0,FullGC次数异常,node_17
10,SYS_8,2019-06-15 08:29:03,0,CPU利用率过高,node_10
11,SYS_8,2019-06-15 08:29:03,0,I/O等待负载大于50%,node_95
12,SYS_8,2019-06-15 08:29:03,0,ping延迟时间持续3分钟大于100ms,node_84
13,SYS_8,2019-06-15 08:29:03,0,CPUStealTime持续5分钟超过10%,node_49
14,SYS_6,2019-06-15 08:29:05,0,日志产生ERROR信息,node_48
15,SYS_8,2019-06-15 08:29:06,0,日志中有OutOfMemoryError信息,node_43
16,SYS_5,2019-06-15 08:29:07,0,堆内存平均使用率大于阈值,node_38
17,SYS_5,2019-06-15 08:29:09,0,**application停止运行,node_14
18,SYS_9,2019-06-15 08:29:09,0,CPUStealTime持续5分钟超过10%,node_75
19,SYS_4,2019-06-15 08:29:09,0,网卡接收流量过高,node_72
20,SYS_4,2019-06-15 08:29:09,0,网卡接收流量过高,node_13
21,SYS_4,2019-06-15 08:29:10,0,日志报错:无法获取连接,node_19
22,SYS_8,2019-06-15 08:29:13,0,ping延迟时间持续3分钟大于100ms,node_84
23,SYS_1,2019-06-15 08:29:13,0,FullGC次数异常,node_17
24,SYS_8,2019-06-15 08:29:13,0,CPUStealTime持续5分钟超过10%,node_49
25,SYS_8,2019-06-15 08:29:13,0,I/O等待负载大于50%,node_95
26,SYS_5,2019-06-15 08:29:13,0,****请求延时大于5分钟,node_82
27,SYS_8,2019-06-15 08:29:13,0,CPU利用率过高,node_10
28,SYS_2,2019-06-15 08:29:15,0,I/O等待负载大于50%,node_99
29,SYS_2,2019-06-15 08:29:15,0,ping延迟时间持续3分钟大于100ms,node_37
30,SYS_4,2019-06-15 08:29:16,0,日志中有Noroutetohost信息,node_9
31,SYS_2,2019-06-15 08:29:17,0,日志产生ERROR信息,node_91
32,SYS_6,2019-06-15 08:29:17,0,网卡发送流量过高,node_25
33,SYS_4,2019-06-15 08:29:18,0,ping延迟时间持续3分钟大于100ms,node_36
34,SYS_5,2019-06-15 08:29:19,0,**application停止运行,node_14
35,SYS_8,2019-06-15 08:29:19,1,"ping丢包率100%,服务器宕机",node_88
36,SYS_7,2019-06-15 08:29:22,0,硬盘Slot00状态为Failed,node_51
37,SYS_10,2019-06-15 08:29:22,0,JBOSS8080端口的连接数大于400,node_96
