,sysEname,time,is_root,trigger,node
0,SYS_1,2019-06-30 11:24:47,0,硬盘Slot00状态为Failed,node_0
1,SYS_6,2019-06-30 11:24:47,0,网卡发送流量过高,node_59
2,SYS_4,2019-06-30 11:24:48,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_36
3,SYS_4,2019-06-30 11:24:50,1,url80//访问失败,node_13
4,SYS_2,2019-06-30 11:24:50,0,分区剩余空间小于阀值10%,node_55
5,SYS_5,2019-06-30 11:24:51,0,堆内存平均使用率大于阈值,node_85
6,SYS_9,2019-06-30 11:24:56,0,ping延迟时间持续3分钟大于100ms,node_16
7,SYS_8,2019-06-30 11:24:56,0,日志产生ERROR信息,node_88
8,SYS_7,2019-06-30 11:24:56,0,硬盘Slot00状态为Failed,node_51
9,SYS_6,2019-06-30 11:24:57,0,"ping丢包率100%,服务器宕机",node_25
10,SYS_4,2019-06-30 11:24:58,0,I/O等待负载持续15分钟超过10%,node_62
11,SYS_8,2019-06-30 11:24:59,0,堆内存平均使用率大于阈值,node_43
12,SYS_2,2019-06-30 11:25:00,0,分区剩余空间小于阀值10%,node_55
13,SYS_4,2019-06-30 11:25:00,1,url80//访问失败,node_13
14,SYS_8,2019-06-30 11:25:00,0,"ping丢包率100%,服务器宕机",node_95
15,SYS_4,2019-06-30 11:25:02,0,I/O等待负载持续15分钟超过10%,node_81
16,SYS_4,2019-06-30 11:25:02,0,HTTP:http慢响应,node_72
17,SYS_4,2019-06-30 11:25:02,0,I/O等待负载持续15分钟超过10%,node_36
18,SYS_4,2019-06-30 11:25:02,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_62
19,SYS_4,2019-06-30 11:25:02,0,CPU利用率过高,node_34
20,SYS_10,2019-06-30 11:25:04,0,FullGC次数异常,node_64
21,SYS_1,2019-06-30 11:25:05,0,网卡流量unknown,node_17
22,SYS_7,2019-06-30 11:25:06,0,硬盘Slot00状态为Failed,node_51
23,SYS_4,2019-06-30 11:25:07,0,网卡发送流量过高,node_62
24,SYS_4,2019-06-30 11:25:10,1,url80//访问失败,node_13
25,SYS_9,2019-06-30 11:25:10,0,**application停止运行,node_66
26,SYS_8,2019-06-30 11:25:12,0,****请求延时大于5分钟,node_41
27,SYS_4,2019-06-30 11:25:14,0,端口6060通信异常,node_13
28,SYS_1,2019-06-30 11:25:15,0,网卡流量unknown,node_17
29,SYS_7,2019-06-30 11:25:16,0,端口6060通信异常,node_24
30,SYS_1,2019-06-30 11:25:17,0,硬盘Slot00状态为Failed,node_0
31,SYS_4,2019-06-30 11:25:18,0,I/O等待负载持续15分钟超过10%,node_62
32,SYS_9,2019-06-30 11:25:20,0,**application停止运行,node_66
33,SYS_4,2019-06-30 11:25:22,0,I/O等待负载持续15分钟超过10%,node_36
34,SYS_4,2019-06-30 11:25:22,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_62
35,SYS_4,2019-06-30 11:25:22,0,I/O等待负载持续15分钟超过10%,node_81
36,SYS_4,2019-06-30 11:25:22,0,HTTP:http慢响应,node_72
37,SYS_4,2019-06-30 11:25:22,0,CPU利用率过高,node_34
38,SYS_1,2019-06-30 11:25:25,0,网卡流量unknown,node_17
39,SYS_8,2019-06-30 11:25:26,0,日志产生ERROR信息,node_88
40,SYS_9,2019-06-30 11:25:26,0,ping延迟时间持续3分钟大于100ms,node_16
41,SYS_1,2019-06-30 11:25:27,0,硬盘Slot00状态为Failed,node_0
42,SYS_9,2019-06-30 11:25:30,0,**application停止运行,node_66
43,SYS_5,2019-06-30 11:25:31,0,堆内存平均使用率大于阈值,node_85
44,SYS_10,2019-06-30 11:25:33,0,日志报错:无法获取连接,node_42
45,SYS_1,2019-06-30 11:25:35,0,网卡流量unknown,node_17
46,SYS_1,2019-06-30 11:25:35,0,网卡发送流量过高,node_83
47,SYS_6,2019-06-30 11:25:37,0,网卡发送流量过高,node_59
48,SYS_2,2019-06-30 11:25:40,0,分区剩余空间小于阀值10%,node_55
49,SYS_4,2019-06-30 11:25:42,0,CPU利用率过高,node_34
50,SYS_4,2019-06-30 11:25:42,0,I/O等待负载持续15分钟超过10%,node_36
51,SYS_8,2019-06-30 11:25:42,0,****请求延时大于5分钟,node_41
52,SYS_4,2019-06-30 11:25:42,0,HTTP:http慢响应,node_72
53,SYS_4,2019-06-30 11:25:42,0,I/O等待负载持续15分钟超过10%,node_81
54,SYS_4,2019-06-30 11:25:42,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_62
55,SYS_3,2019-06-30 11:25:43,0,分区剩余空间小于阀值10%,node_28
56,SYS_4,2019-06-30 11:25:45,0,硬盘Slot00状态为Failed,node_34
57,SYS_7,2019-06-30 11:25:46,0,网卡流量unknown,node_53
58,SYS_1,2019-06-30 11:25:47,0,硬盘Slot00状态为Failed,node_0
59,SYS_6,2019-06-30 11:25:47,0,网卡发送流量过高,node_59
60,SYS_4,2019-06-30 11:25:48,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_36
61,SYS_8,2019-06-30 11:25:50,0,"ping丢包率100%,服务器宕机",node_95
62,SYS_5,2019-06-30 11:25:51,0,堆内存平均使用率大于阈值,node_85
63,SYS_8,2019-06-30 11:25:53,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_79
64,SYS_1,2019-06-30 11:25:55,0,网卡流量unknown,node_17
65,SYS_8,2019-06-30 11:25:56,0,日志产生ERROR信息,node_88
66,SYS_9,2019-06-30 11:25:56,0,ping延迟时间持续3分钟大于100ms,node_16
67,SYS_6,2019-06-30 11:25:57,0,网卡发送流量过高,node_59
68,SYS_1,2019-06-30 11:25:57,0,硬盘Slot00状态为Failed,node_0
69,SYS_6,2019-06-30 11:25:59,0,ping延迟时间持续3分钟大于100ms,node_32
70,SYS_8,2019-06-30 11:25:59,0,堆内存平均使用率大于阈值,node_43
71,SYS_2,2019-06-30 11:26:00,0,分区剩余空间小于阀值10%,node_55
72,SYS_4,2019-06-30 11:26:00,1,url80//访问失败,node_13
73,SYS_4,2019-06-30 11:26:01,0,**application停止运行,node_81
74,SYS_2,2019-06-30 11:26:01,0,ping延迟时间持续3分钟大于100ms,node_30
75,SYS_4,2019-06-30 11:26:02,0,I/O等待负载持续15分钟超过10%,node_36
76,SYS_4,2019-06-30 11:26:02,0,HTTP:http慢响应,node_72
77,SYS_4,2019-06-30 11:26:02,0,CPU利用率过高,node_34
78,SYS_8,2019-06-30 11:26:02,0,****请求延时大于5分钟,node_41
79,SYS_4,2019-06-30 11:26:02,0,I/O等待负载持续15分钟超过10%,node_81
80,SYS_8,2019-06-30 11:26:06,0,ping延迟时间持续3分钟大于100ms,node_84
81,SYS_9,2019-06-30 11:26:10,0,**application停止运行,node_66
82,SYS_4,2019-06-30 11:26:12,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_62
83,SYS_1,2019-06-30 11:26:15,0,网卡流量unknown,node_17
84,SYS_6,2019-06-30 11:26:15,0,I/O等待负载大于50%,node_98
85,SYS_8,2019-06-30 11:26:16,0,ping延迟时间持续3分钟大于100ms,node_84
86,SYS_5,2019-06-30 11:26:16,0,Nginx80端口的连接数大于2000,node_60
87,SYS_1,2019-06-30 11:26:17,0,硬盘Slot00状态为Failed,node_0
88,SYS_8,2019-06-30 11:26:19,0,堆内存平均使用率大于阈值,node_43
89,SYS_9,2019-06-30 11:26:20,0,**application停止运行,node_66
90,SYS_5,2019-06-30 11:26:21,0,堆内存平均使用率大于阈值,node_85
91,SYS_9,2019-06-30 11:26:26,0,ping延迟时间持续3分钟大于100ms,node_16
92,SYS_7,2019-06-30 11:26:26,0,端口6060通信异常,node_24
93,SYS_6,2019-06-30 11:26:27,0,网卡发送流量过高,node_59
94,SYS_1,2019-06-30 11:26:27,0,硬盘Slot00状态为Failed,node_0
95,SYS_4,2019-06-30 11:26:28,0,I/O等待负载持续15分钟超过10%,node_62
96,SYS_2,2019-06-30 11:26:30,0,分区剩余空间小于阀值10%,node_55
97,SYS_4,2019-06-30 11:26:30,1,url80//访问失败,node_13
98,SYS_4,2019-06-30 11:26:32,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_62
99,SYS_4,2019-06-30 11:26:32,0,HTTP:http慢响应,node_72
100,SYS_4,2019-06-30 11:26:32,0,I/O等待负载持续15分钟超过10%,node_36
101,SYS_4,2019-06-30 11:26:32,0,CPU利用率过高,node_34
102,SYS_4,2019-06-30 11:26:32,0,I/O等待负载持续15分钟超过10%,node_81
103,SYS_1,2019-06-30 11:26:35,0,网卡发送流量过高,node_83
104,SYS_9,2019-06-30 11:26:36,0,ping延迟时间持续3分钟大于100ms,node_16
105,SYS_7,2019-06-30 11:26:36,0,端口6060通信异常,node_24
106,SYS_7,2019-06-30 11:26:36,0,网卡流量unknown,node_53
107,SYS_4,2019-06-30 11:26:40,1,url80//访问失败,node_13
108,SYS_4,2019-06-30 11:26:41,0,**application停止运行,node_81
109,SYS_5,2019-06-30 11:26:41,0,堆内存平均使用率大于阈值,node_85
110,SYS_4,2019-06-30 11:26:42,0,I/O等待负载持续15分钟超过10%,node_36
111,SYS_4,2019-06-30 11:26:42,0,CPU利用率过高,node_34
112,SYS_4,2019-06-30 11:26:42,0,I/O等待负载持续15分钟超过10%,node_81
113,SYS_4,2019-06-30 11:26:42,0,HTTP:http慢响应,node_72
114,SYS_8,2019-06-30 11:26:43,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_79
115,SYS_7,2019-06-30 11:26:46,0,硬盘Slot00状态为Failed,node_51
116,SYS_7,2019-06-30 11:26:46,0,端口6060通信异常,node_24
117,SYS_6,2019-06-30 11:26:49,0,日志中有OutOfMemoryError信息,node_56
118,SYS_2,2019-06-30 11:26:49,0,HTTP:http慢响应,node_21
119,SYS_4,2019-06-30 11:26:50,1,url80//访问失败,node_13
120,SYS_2,2019-06-30 11:26:51,0,ping延迟时间持续3分钟大于100ms,node_30
121,SYS_4,2019-06-30 11:26:52,0,HTTP:http慢响应,node_72
122,SYS_4,2019-06-30 11:26:52,0,CPU利用率过高,node_34
123,SYS_5,2019-06-30 11:26:52,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_76
124,SYS_8,2019-06-30 11:26:52,0,****请求延时大于5分钟,node_41
125,SYS_4,2019-06-30 11:26:52,0,I/O等待负载持续15分钟超过10%,node_36
126,SYS_4,2019-06-30 11:26:52,0,I/O等待负载持续15分钟超过10%,node_81
127,SYS_6,2019-06-30 11:26:56,0,网卡接收流量过高,node_67
128,SYS_1,2019-06-30 11:26:57,0,硬盘Slot00状态为Failed,node_0
129,SYS_4,2019-06-30 11:27:00,1,url80//访问失败,node_13
130,SYS_2,2019-06-30 11:27:01,0,ping延迟时间持续3分钟大于100ms,node_30
131,SYS_5,2019-06-30 11:27:01,0,堆内存平均使用率大于阈值,node_85
132,SYS_4,2019-06-30 11:27:02,0,I/O等待负载持续15分钟超过10%,node_81
133,SYS_4,2019-06-30 11:27:02,0,HTTP:http慢响应,node_72
134,SYS_4,2019-06-30 11:27:02,0,CPU利用率过高,node_34
135,SYS_4,2019-06-30 11:27:02,0,I/O等待负载持续15分钟超过10%,node_36
136,SYS_8,2019-06-30 11:27:03,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_79
137,SYS_9,2019-06-30 11:27:06,0,ping延迟时间持续3分钟大于100ms,node_16
138,SYS_8,2019-06-30 11:27:06,0,ping延迟时间持续3分钟大于100ms,node_84
139,SYS_6,2019-06-30 11:27:07,0,"ping丢包率100%,服务器宕机",node_25
140,SYS_6,2019-06-30 11:27:07,0,网卡发送流量过高,node_59
141,SYS_1,2019-06-30 11:27:07,0,硬盘Slot00状态为Failed,node_0
142,SYS_2,2019-06-30 11:27:09,0,HTTP:http慢响应,node_21
143,SYS_9,2019-06-30 11:27:10,0,**application停止运行,node_66
144,SYS_2,2019-06-30 11:27:10,0,分区剩余空间小于阀值10%,node_55
145,SYS_4,2019-06-30 11:27:10,1,url80//访问失败,node_13
146,SYS_1,2019-06-30 11:27:11,0,空闲交换空间小于50%,node_73
147,SYS_4,2019-06-30 11:27:12,0,HTTP:http慢响应,node_72
148,SYS_4,2019-06-30 11:27:12,0,CPU利用率过高,node_34
149,SYS_4,2019-06-30 11:27:12,0,I/O等待负载持续15分钟超过10%,node_36
150,SYS_4,2019-06-30 11:27:12,0,I/O等待负载持续15分钟超过10%,node_81
151,SYS_3,2019-06-30 11:27:16,0,日志中有OutOfMemoryError信息,node_39
152,SYS_8,2019-06-30 11:27:16,0,日志产生ERROR信息,node_88
153,SYS_4,2019-06-30 11:27:16,0,日志产生ERROR信息,node_77
154,SYS_6,2019-06-30 11:27:17,0,网卡发送流量过高,node_59
155,SYS_4,2019-06-30 11:27:18,0,I/O等待负载持续15分钟超过10%,node_62
156,SYS_6,2019-06-30 11:27:19,0,日志中有OutOfMemoryError信息,node_56
157,SYS_6,2019-06-30 11:27:19,0,ping延迟时间持续3分钟大于100ms,node_32
158,SYS_10,2019-06-30 11:27:19,0,CPU利用率过高,node_11
159,SYS_2,2019-06-30 11:27:20,0,分区剩余空间小于阀值10%,node_55
160,SYS_5,2019-06-30 11:27:21,0,堆内存平均使用率大于阈值,node_85
161,SYS_3,2019-06-30 11:27:23,0,分区剩余空间小于阀值10%,node_28
162,SYS_1,2019-06-30 11:27:25,0,网卡发送流量过高,node_83
163,SYS_8,2019-06-30 11:27:26,0,ping延迟时间持续3分钟大于100ms,node_84
164,SYS_5,2019-06-30 11:27:26,0,Nginx80端口的连接数大于2000,node_60
165,SYS_4,2019-06-30 11:27:28,0,I/O等待负载持续15分钟超过10%,node_62
166,SYS_8,2019-06-30 11:27:29,0,堆内存平均使用率大于阈值,node_43
167,SYS_2,2019-06-30 11:27:30,0,分区剩余空间小于阀值10%,node_55
168,SYS_4,2019-06-30 11:27:30,1,url80//访问失败,node_13
169,SYS_4,2019-06-30 11:27:32,0,I/O等待负载持续15分钟超过10%,node_36
170,SYS_4,2019-06-30 11:27:32,0,HTTP:http慢响应,node_72
171,SYS_4,2019-06-30 11:27:32,0,I/O等待负载持续15分钟超过10%,node_81
172,SYS_4,2019-06-30 11:27:32,0,CPU利用率过高,node_34
173,SYS_3,2019-06-30 11:27:33,0,分区剩余空间小于阀值10%,node_28
174,SYS_8,2019-06-30 11:27:36,0,ping延迟时间持续3分钟大于100ms,node_84
