,sysEname,time,is_root,trigger,node
0,SYS_1,2019-06-06 01:38:09,0,网卡接收流量过高,node_0
1,SYS_7,2019-06-06 01:38:11,0,网卡发送流量过高,node_51
2,SYS_6,2019-06-06 01:38:11,0,HTTP:http慢响应,node_67
3,SYS_8,2019-06-06 01:38:14,0,CPU利用率过高,node_49
4,SYS_2,2019-06-06 01:38:14,0,日志报错:无法获取连接,node_37
5,SYS_2,2019-06-06 01:38:15,0,I/O等待负载大于50%,node_7
6,SYS_2,2019-06-06 01:38:15,0,ping延迟时间持续3分钟大于100ms,node_99
7,SYS_2,2019-06-06 01:38:15,0,HTTP:http慢响应,node_18
8,SYS_6,2019-06-06 01:38:15,0,网卡接收流量过高,node_48
9,SYS_3,2019-06-06 01:38:15,0,CPUStealTime持续5分钟超过10%,node_86
10,SYS_3,2019-06-06 01:38:15,0,HTTP:http慢响应,node_94
11,SYS_6,2019-06-06 01:38:16,0,分区剩余空间小于阀值10%,node_32
12,SYS_9,2019-06-06 01:38:17,0,FullGC次数异常,node_12
13,SYS_10,2019-06-06 01:38:19,0,ping延迟时间持续3分钟大于100ms,node_11
14,SYS_9,2019-06-06 01:38:22,0,CPUStealTime持续5分钟超过10%,node_44
15,SYS_6,2019-06-06 01:38:23,0,网卡接收流量过高,node_35
16,SYS_8,2019-06-06 01:38:24,0,CPU利用率过高,node_49
17,SYS_3,2019-06-06 01:38:24,0,HTTP:http慢响应,node_20
18,SYS_6,2019-06-06 01:38:25,0,网卡接收流量过高,node_48
19,SYS_6,2019-06-06 01:38:26,0,FullGC次数异常,node_46
20,SYS_5,2019-06-06 01:38:26,0,"ping丢包率100%,服务器宕机",node_74
21,SYS_9,2019-06-06 01:38:27,0,FullGC次数异常,node_12
22,SYS_7,2019-06-06 01:38:28,0,堆内存平均使用率大于阈值,node_24
23,SYS_2,2019-06-06 01:38:30,0,日志中有OutOfMemoryError信息,node_8
24,SYS_7,2019-06-06 01:38:31,0,网卡发送流量过高,node_51
25,SYS_5,2019-06-06 01:38:31,0,日志中有Noroutetohost信息,node_76
