,sysEname,time,is_root,trigger,node
0,SYS_8,2019-06-16 09:22:37,0,网卡接收流量过高,node_84
1,SYS_2,2019-06-16 09:22:37,0,堆内存平均使用率大于阈值,node_7
2,SYS_9,2019-06-16 09:22:39,0,空闲交换空间小于50%,node_66
3,SYS_3,2019-06-16 09:22:40,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_39
4,SYS_10,2019-06-16 09:22:41,0,FullGC次数异常,node_90
5,SYS_1,2019-06-16 09:22:42,0,FullGC次数异常,node_0
6,SYS_1,2019-06-16 09:22:43,0,CPU利用率过高,node_93
7,SYS_7,2019-06-16 09:22:44,0,FullGC平均耗时异常,node_63
8,SYS_8,2019-06-16 09:22:45,0,****请求延时大于5分钟,node_49
9,SYS_9,2019-06-16 09:22:45,0,CPUStealTime持续5分钟超过10%,node_92
10,SYS_9,2019-06-16 09:22:49,0,空闲交换空间小于50%,node_66
11,SYS_8,2019-06-16 09:22:50,0,****请求延时大于5分钟,node_71
12,SYS_10,2019-06-16 09:22:51,0,FullGC次数异常,node_90
13,SYS_1,2019-06-16 09:22:51,0,网卡接收流量过高,node_17
14,SYS_1,2019-06-16 09:22:53,0,CPU利用率过高,node_93
15,SYS_8,2019-06-16 09:22:55,0,****请求延时大于5分钟,node_49
16,SYS_8,2019-06-16 09:22:57,0,网卡接收流量过高,node_84
17,SYS_9,2019-06-16 09:22:59,0,空闲交换空间小于50%,node_66
18,SYS_5,2019-06-16 09:22:59,0,****请求延时大于5分钟,node_76
19,SYS_6,2019-06-16 09:23:00,0,****请求延时大于5分钟,node_1
20,SYS_8,2019-06-16 09:23:01,0,空闲交换空间小于50%,node_88
21,SYS_1,2019-06-16 09:23:01,0,网卡接收流量过高,node_17
22,SYS_10,2019-06-16 09:23:01,0,FullGC次数异常,node_90
23,SYS_3,2019-06-16 09:23:03,0,网卡发送流量过高,node_97
24,SYS_7,2019-06-16 09:23:05,0,"ping丢包率100%,服务器宕机",node_24
25,SYS_5,2019-06-16 09:23:06,0,FullGC次数异常,node_85
26,SYS_8,2019-06-16 09:23:07,0,网卡接收流量过高,node_84
27,SYS_5,2019-06-16 09:23:09,0,****请求延时大于5分钟,node_76
28,SYS_9,2019-06-16 09:23:09,0,空闲交换空间小于50%,node_66
29,SYS_3,2019-06-16 09:23:10,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_39
