,sysEname,time,is_root,trigger,node
0,SYS_1,2019-06-12 13:03:52,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_0
1,SYS_8,2019-06-12 13:03:53,0,url8080访问失败,node_88
2,SYS_4,2019-06-12 13:03:54,0,空闲交换空间小于50%,node_19
3,SYS_2,2019-06-12 13:03:56,0,CPUStealTime持续5分钟超过10%,node_18
4,SYS_10,2019-06-12 13:03:57,0,url8080访问失败,node_96
5,SYS_5,2019-06-12 13:03:57,0,日志中有Noroutetohost信息,node_60
6,SYS_7,2019-06-12 13:03:58,0,网卡发送流量过高,node_23
7,SYS_7,2019-06-12 13:03:58,0,CPUStealTime持续5分钟超过10%,node_89
8,SYS_8,2019-06-12 13:03:58,0,I/O等待负载持续15分钟超过10%,node_41
9,SYS_6,2019-06-12 13:03:58,0,分区剩余空间小于阀值10%,node_32
10,SYS_3,2019-06-12 13:03:59,0,网卡接收流量过高,node_3
11,SYS_6,2019-06-12 13:04:02,0,硬盘Slot00状态为Failed,node_48
12,SYS_2,2019-06-12 13:04:02,0,"ping丢包率100%,服务器宕机",node_30
13,SYS_9,2019-06-12 13:04:02,0,硬盘Slot00状态为Failed,node_78
14,SYS_8,2019-06-12 13:04:03,0,url8080访问失败,node_88
15,SYS_3,2019-06-12 13:04:03,0,日志产生ERROR信息,node_20
16,SYS_2,2019-06-12 13:04:07,0,FullGC次数异常,node_99
17,SYS_7,2019-06-12 13:04:08,0,网卡发送流量过高,node_23
18,SYS_6,2019-06-12 13:04:08,0,分区剩余空间小于阀值10%,node_32
19,SYS_5,2019-06-12 13:04:08,0,**application停止运行,node_38
20,SYS_8,2019-06-12 13:04:09,0,硬盘Slot00状态为Failed,node_79
21,SYS_9,2019-06-12 13:04:09,0,端口80通信异常,node_12
22,SYS_3,2019-06-12 13:04:13,0,日志产生ERROR信息,node_20
23,SYS_5,2019-06-12 13:04:13,0,网卡接收流量过高,node_26
24,SYS_4,2019-06-12 13:04:14,0,空闲交换空间小于50%,node_19
25,SYS_4,2019-06-12 13:04:18,0,分区剩余空间小于阀值10%,node_5
26,SYS_5,2019-06-12 13:04:18,0,**application停止运行,node_38
27,SYS_6,2019-06-12 13:04:18,0,HTTP:http慢响应,node_98
28,SYS_2,2019-06-12 13:04:19,0,I/O等待负载持续15分钟超过10%,node_45
29,SYS_7,2019-06-12 13:04:19,0,CPUStealTime持续5分钟超过10%,node_24
30,SYS_4,2019-06-12 13:04:19,0,分区剩余空间小于阀值10%,node_62
31,SYS_9,2019-06-12 13:04:25,0,网卡发送流量过高,node_22
32,SYS_9,2019-06-12 13:04:26,0,日志产生ERROR信息,node_68
33,SYS_2,2019-06-12 13:04:27,0,FullGC次数异常,node_99
34,SYS_5,2019-06-12 13:04:28,0,**application停止运行,node_38
35,SYS_7,2019-06-12 13:04:28,0,网卡发送流量过高,node_23
36,SYS_4,2019-06-12 13:04:29,0,分区剩余空间小于阀值10%,node_62
