,sysEname,time,is_root,trigger,node
0,SYS_3,2019-06-11 19:05:14,0,网卡接收流量过高,node_20
1,SYS_6,2019-06-11 19:05:14,0,分区剩余空间小于阀值10%,node_48
2,SYS_4,2019-06-11 19:05:15,0,空闲交换空间小于50%,node_69
3,SYS_8,2019-06-11 19:05:16,0,****请求延时大于5分钟,node_95
4,SYS_4,2019-06-11 19:05:17,0,I/O等待负载持续15分钟超过10%,node_5
5,SYS_10,2019-06-11 19:05:17,0,FullGC平均耗时异常,node_42
6,SYS_7,2019-06-11 19:05:18,0,网卡接收流量过高,node_63
7,SYS_9,2019-06-11 19:05:21,0,日志中有Noroutetohost信息,node_44
8,SYS_5,2019-06-11 19:05:21,0,堆内存平均使用率大于阈值,node_85
9,SYS_9,2019-06-11 19:05:23,0,堆内存平均使用率大于阈值,node_92
10,SYS_3,2019-06-11 19:05:24,0,网卡接收流量过高,node_20
11,SYS_6,2019-06-11 19:05:24,0,FullGC次数异常,node_1
12,SYS_1,2019-06-11 19:05:24,0,网卡发送流量过高,node_31
13,SYS_6,2019-06-11 19:05:24,0,网卡发送流量过高,node_32
14,SYS_1,2019-06-11 19:05:26,0,堆内存平均使用率大于阈值,node_15
15,SYS_9,2019-06-11 19:05:31,0,日志中有Noroutetohost信息,node_44
16,SYS_5,2019-06-11 19:05:33,0,网卡接收流量过高,node_65
17,SYS_9,2019-06-11 19:05:33,0,堆内存平均使用率大于阈值,node_92
18,SYS_6,2019-06-11 19:05:34,0,网卡发送流量过高,node_35
19,SYS_7,2019-06-11 19:05:38,0,网卡接收流量过高,node_63
20,SYS_10,2019-06-11 19:05:40,0,url80//访问失败,node_52
21,SYS_6,2019-06-11 19:05:44,0,分区剩余空间小于阀值10%,node_48
22,SYS_9,2019-06-11 19:05:44,0,I/O等待负载大于50%,node_16
23,SYS_3,2019-06-11 19:05:44,0,网卡接收流量过高,node_20
24,SYS_1,2019-06-11 19:05:44,0,网卡发送流量过高,node_31
25,SYS_1,2019-06-11 19:05:46,0,堆内存平均使用率大于阈值,node_15
26,SYS_7,2019-06-11 19:05:48,0,网卡接收流量过高,node_63
27,SYS_4,2019-06-11 19:05:48,0,网卡接收流量过高,node_19
28,SYS_3,2019-06-11 19:05:50,0,网卡流量unknown,node_28
29,SYS_5,2019-06-11 19:05:51,0,堆内存平均使用率大于阈值,node_85
30,SYS_2,2019-06-11 19:05:53,0,FullGC平均耗时异常,node_91
31,SYS_9,2019-06-11 19:05:53,0,堆内存平均使用率大于阈值,node_92
32,SYS_6,2019-06-11 19:05:54,0,FullGC次数异常,node_1
33,SYS_1,2019-06-11 19:05:54,0,网卡发送流量过高,node_31
34,SYS_1,2019-06-11 19:05:56,0,堆内存平均使用率大于阈值,node_15
35,SYS_8,2019-06-11 19:05:56,0,****请求延时大于5分钟,node_95
36,SYS_4,2019-06-11 19:05:57,0,I/O等待负载持续15分钟超过10%,node_5
37,SYS_7,2019-06-11 19:05:58,0,网卡接收流量过高,node_63
38,SYS_9,2019-06-11 19:05:59,0,JBOSS8080端口的连接数大于400,node_80
39,SYS_9,2019-06-11 19:06:04,0,I/O等待负载大于50%,node_16
40,SYS_6,2019-06-11 19:06:04,0,FullGC次数异常,node_1
41,SYS_6,2019-06-11 19:06:04,0,网卡发送流量过高,node_35
42,SYS_4,2019-06-11 19:06:05,0,空闲交换空间小于50%,node_69
43,SYS_8,2019-06-11 19:06:06,0,****请求延时大于5分钟,node_95
44,SYS_7,2019-06-11 19:06:08,0,网卡接收流量过高,node_63
45,SYS_9,2019-06-11 19:06:13,0,堆内存平均使用率大于阈值,node_92
46,SYS_8,2019-06-11 19:06:13,0,CPU利用率过高,node_43
47,SYS_6,2019-06-11 19:06:14,0,FullGC次数异常,node_1
48,SYS_1,2019-06-11 19:06:14,0,网卡发送流量过高,node_31
49,SYS_8,2019-06-11 19:06:16,0,****请求延时大于5分钟,node_95
50,SYS_1,2019-06-11 19:06:16,0,堆内存平均使用率大于阈值,node_15
51,SYS_4,2019-06-11 19:06:18,0,网卡接收流量过高,node_19
52,SYS_7,2019-06-11 19:06:18,0,网卡接收流量过高,node_63
53,SYS_7,2019-06-11 19:06:19,0,**application停止运行,node_53
54,SYS_10,2019-06-11 19:06:20,0,url80//访问失败,node_52
55,SYS_10,2019-06-11 19:06:22,0,网卡接收流量过高,node_64
56,SYS_9,2019-06-11 19:06:23,0,堆内存平均使用率大于阈值,node_92
57,SYS_6,2019-06-11 19:06:24,0,FullGC次数异常,node_1
58,SYS_1,2019-06-11 19:06:24,0,网卡发送流量过高,node_31
59,SYS_4,2019-06-11 19:06:26,0,I/O等待负载持续15分钟超过10%,node_13
60,SYS_8,2019-06-11 19:06:26,0,****请求延时大于5分钟,node_95
61,SYS_4,2019-06-11 19:06:27,0,I/O等待负载持续15分钟超过10%,node_5
62,SYS_7,2019-06-11 19:06:27,0,网卡流量unknown,node_24
63,SYS_7,2019-06-11 19:06:28,0,网卡接收流量过高,node_63
64,SYS_3,2019-06-11 19:06:30,0,网卡流量unknown,node_28
65,SYS_9,2019-06-11 19:06:31,0,日志中有Noroutetohost信息,node_44
66,SYS_5,2019-06-11 19:06:33,0,网卡接收流量过高,node_65
67,SYS_6,2019-06-11 19:06:34,0,FullGC次数异常,node_1
68,SYS_3,2019-06-11 19:06:34,0,网卡接收流量过高,node_20
69,SYS_6,2019-06-11 19:06:34,0,网卡发送流量过高,node_35
70,SYS_1,2019-06-11 19:06:34,0,网卡发送流量过高,node_31
71,SYS_9,2019-06-11 19:06:34,0,I/O等待负载大于50%,node_16
72,SYS_8,2019-06-11 19:06:36,0,****请求延时大于5分钟,node_95
73,SYS_1,2019-06-11 19:06:36,0,堆内存平均使用率大于阈值,node_15
74,SYS_7,2019-06-11 19:06:39,0,**application停止运行,node_53
75,SYS_5,2019-06-11 19:06:43,0,堆内存平均使用率大于阈值,node_82
76,SYS_9,2019-06-11 19:06:43,0,堆内存平均使用率大于阈值,node_92
77,SYS_8,2019-06-11 19:06:46,0,****请求延时大于5分钟,node_95
78,SYS_1,2019-06-11 19:06:46,0,堆内存平均使用率大于阈值,node_15
79,SYS_4,2019-06-11 19:06:48,0,网卡接收流量过高,node_19
80,SYS_10,2019-06-11 19:06:48,0,CPUStealTime持续5分钟超过10%,node_96
81,SYS_7,2019-06-11 19:06:48,0,网卡接收流量过高,node_63
82,SYS_6,2019-06-11 19:06:54,0,FullGC次数异常,node_1
83,SYS_1,2019-06-11 19:06:54,0,网卡发送流量过高,node_31
84,SYS_8,2019-06-11 19:06:56,0,****请求延时大于5分钟,node_95
85,SYS_1,2019-06-11 19:06:56,0,堆内存平均使用率大于阈值,node_15
86,SYS_4,2019-06-11 19:06:58,0,网卡接收流量过高,node_19
87,SYS_5,2019-06-11 19:07:00,0,硬盘Slot00状态为Failed,node_38
88,SYS_9,2019-06-11 19:07:03,0,堆内存平均使用率大于阈值,node_92
89,SYS_1,2019-06-11 19:07:04,0,网卡发送流量过高,node_31
90,SYS_1,2019-06-11 19:07:06,0,堆内存平均使用率大于阈值,node_15
91,SYS_8,2019-06-11 19:07:06,0,****请求延时大于5分钟,node_95
92,SYS_4,2019-06-11 19:07:08,0,网卡接收流量过高,node_19
93,SYS_7,2019-06-11 19:07:08,0,网卡接收流量过高,node_63
94,SYS_7,2019-06-11 19:07:09,0,JBOSS8080端口的连接数大于400,node_54
95,SYS_5,2019-06-11 19:07:10,0,硬盘Slot00状态为Failed,node_38
96,SYS_9,2019-06-11 19:07:11,0,日志中有Noroutetohost信息,node_44
97,SYS_3,2019-06-11 19:07:11,0,日志产生ERROR信息,node_39
98,SYS_5,2019-06-11 19:07:13,0,网卡接收流量过高,node_65
99,SYS_9,2019-06-11 19:07:13,0,堆内存平均使用率大于阈值,node_92
100,SYS_6,2019-06-11 19:07:14,0,FullGC次数异常,node_1
101,SYS_6,2019-06-11 19:07:14,0,网卡发送流量过高,node_35
102,SYS_1,2019-06-11 19:07:16,0,堆内存平均使用率大于阈值,node_15
103,SYS_8,2019-06-11 19:07:16,0,****请求延时大于5分钟,node_95
104,SYS_10,2019-06-11 19:07:18,0,CPUStealTime持续5分钟超过10%,node_96
105,SYS_4,2019-06-11 19:07:18,0,网卡接收流量过高,node_19
106,SYS_7,2019-06-11 19:07:19,0,JBOSS8080端口的连接数大于400,node_54
107,SYS_9,2019-06-11 19:07:23,0,堆内存平均使用率大于阈值,node_92
108,SYS_2,2019-06-11 19:07:26,0,FullGC平均耗时异常,node_8
109,SYS_8,2019-06-11 19:07:26,0,****请求延时大于5分钟,node_95
110,SYS_5,2019-06-11 19:07:30,0,硬盘Slot00状态为Failed,node_38
111,SYS_9,2019-06-11 19:07:33,0,堆内存平均使用率大于阈值,node_92
112,SYS_5,2019-06-11 19:07:33,0,网卡接收流量过高,node_65
113,SYS_1,2019-06-11 19:07:34,0,网卡发送流量过高,node_31
114,SYS_6,2019-06-11 19:07:34,0,FullGC次数异常,node_1
115,SYS_6,2019-06-11 19:07:34,0,网卡发送流量过高,node_35
116,SYS_6,2019-06-11 19:07:34,0,分区剩余空间小于阀值10%,node_48
117,SYS_8,2019-06-11 19:07:36,0,****请求延时大于5分钟,node_95
118,SYS_10,2019-06-11 19:07:37,0,FullGC平均耗时异常,node_42
119,SYS_7,2019-06-11 19:07:39,0,**application停止运行,node_53
120,SYS_5,2019-06-11 19:07:41,0,堆内存平均使用率大于阈值,node_85
121,SYS_9,2019-06-11 19:07:41,0,日志中有Noroutetohost信息,node_44
122,SYS_9,2019-06-11 19:07:43,0,堆内存平均使用率大于阈值,node_92
123,SYS_1,2019-06-11 19:07:44,0,网卡发送流量过高,node_31
124,SYS_9,2019-06-11 19:07:44,0,I/O等待负载大于50%,node_16
125,SYS_6,2019-06-11 19:07:44,0,网卡发送流量过高,node_35
