,sysEname,time,is_root,trigger,node
0,SYS_8,2019-06-01 12:35:07,0,****请求延时大于5分钟,node_88
1,SYS_3,2019-06-01 12:35:07,0,**application停止运行,node_28
2,SYS_3,2019-06-01 12:35:07,0,url8080访问失败,node_94
3,SYS_6,2019-06-01 12:35:07,0,堆内存平均使用率大于阈值,node_56
4,SYS_5,2019-06-01 12:35:07,0,网卡接收流量过高,node_26
5,SYS_3,2019-06-01 12:35:07,0,Nginx80端口的连接数大于2000,node_86
6,SYS_10,2019-06-01 12:35:09,0,空闲交换空间小于50%,node_11
7,SYS_10,2019-06-01 12:35:10,0,网卡发送流量过高,node_40
8,SYS_2,2019-06-01 12:35:11,0,网卡发送流量过高,node_45
9,SYS_10,2019-06-01 12:35:12,0,堆内存平均使用率大于阈值,node_90
10,SYS_10,2019-06-01 12:35:14,0,HTTP:http慢响应,node_96
11,SYS_10,2019-06-01 12:35:14,0,分区剩余空间小于阀值10%,node_64
12,SYS_8,2019-06-01 12:35:15,0,网卡接收流量过高,node_95
13,SYS_9,2019-06-01 12:35:16,0,网卡发送流量过高,node_78
14,SYS_3,2019-06-01 12:35:17,0,url8080访问失败,node_94
15,SYS_6,2019-06-01 12:35:17,0,堆内存平均使用率大于阈值,node_56
16,SYS_10,2019-06-01 12:35:19,0,空闲交换空间小于50%,node_11
17,SYS_3,2019-06-01 12:35:22,0,网卡接收流量过高,node_97
18,SYS_10,2019-06-01 12:35:22,0,堆内存平均使用率大于阈值,node_90
19,SYS_9,2019-06-01 12:35:23,0,****请求延时大于5分钟,node_66
20,SYS_4,2019-06-01 12:35:23,0,CPU利用率过高,node_9
21,SYS_8,2019-06-01 12:35:25,0,网卡接收流量过高,node_95
22,SYS_1,2019-06-01 12:35:25,0,堆内存平均使用率大于阈值,node_93
23,SYS_3,2019-06-01 12:35:27,0,Nginx80端口的连接数大于2000,node_86
24,SYS_4,2019-06-01 12:35:28,0,url80//访问失败,node_72
25,SYS_10,2019-06-01 12:35:29,0,空闲交换空间小于50%,node_11
26,SYS_10,2019-06-01 12:35:30,0,网卡发送流量过高,node_40
27,SYS_10,2019-06-01 12:35:32,0,堆内存平均使用率大于阈值,node_90
28,SYS_3,2019-06-01 12:35:32,0,网卡接收流量过高,node_97
29,SYS_10,2019-06-01 12:35:32,0,日志中有Noroutetohost信息,node_42
30,SYS_8,2019-06-01 12:35:32,0,ping延迟时间持续3分钟大于100ms,node_84
31,SYS_8,2019-06-01 12:35:35,0,网卡接收流量过高,node_95
32,SYS_1,2019-06-01 12:35:35,0,堆内存平均使用率大于阈值,node_93
