,sysEname,time,is_root,trigger,node
0,SYS_6,2019-06-21 20:39:56,0,FullGC次数异常,node_25
1,SYS_8,2019-06-21 20:39:57,0,网卡流量unknown,node_79
2,SYS_4,2019-06-21 20:39:58,0,Nginx80端口的连接数大于2000,node_34
3,SYS_8,2019-06-21 20:39:59,0,CPU利用率过高,node_84
4,SYS_6,2019-06-21 20:40:00,0,ping延迟时间持续3分钟大于100ms,node_32
5,SYS_10,2019-06-21 20:40:01,0,CPU利用率过高,node_52
6,SYS_8,2019-06-21 20:40:01,0,CPUStealTime持续5分钟超过10%,node_71
7,SYS_6,2019-06-21 20:40:01,0,****请求延时大于5分钟,node_56
8,SYS_3,2019-06-21 20:40:04,0,**application停止运行,node_28
9,SYS_4,2019-06-21 20:40:04,0,堆内存平均使用率大于阈值,node_13
10,SYS_4,2019-06-21 20:40:06,0,端口80通信异常,node_69
11,SYS_6,2019-06-21 20:40:06,0,FullGC次数异常,node_25
12,SYS_9,2019-06-21 20:40:08,0,I/O等待负载大于50%,node_66
13,SYS_9,2019-06-21 20:40:09,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_92
14,SYS_4,2019-06-21 20:40:09,1,端口80通信异常,node_36
15,SYS_1,2019-06-21 20:40:09,0,日志产生ERROR信息,node_93
16,SYS_3,2019-06-21 20:40:10,0,网卡发送流量过高,node_39
17,SYS_8,2019-06-21 20:40:10,0,CPUStealTime持续5分钟超过10%,node_88
18,SYS_6,2019-06-21 20:40:10,0,ping延迟时间持续3分钟大于100ms,node_32
19,SYS_10,2019-06-21 20:40:10,0,ping延迟时间持续3分钟大于100ms,node_90
20,SYS_10,2019-06-21 20:40:10,0,I/O等待负载大于50%,node_42
21,SYS_10,2019-06-21 20:40:10,0,CPU利用率过高,node_11
22,SYS_7,2019-06-21 20:40:10,0,CPU利用率过高,node_54
23,SYS_1,2019-06-21 20:40:11,0,网卡流量unknown,node_4
24,SYS_4,2019-06-21 20:40:12,0,FullGC次数异常,node_27
25,SYS_10,2019-06-21 20:40:15,0,CPUStealTime持续5分钟超过10%,node_96
26,SYS_6,2019-06-21 20:40:16,0,FullGC次数异常,node_25
27,SYS_10,2019-06-21 20:40:17,0,端口6060通信异常,node_42
28,SYS_4,2019-06-21 20:40:19,1,端口80通信异常,node_36
29,SYS_10,2019-06-21 20:40:19,0,CPUStealTime持续5分钟超过10%,node_42
30,SYS_9,2019-06-21 20:40:19,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_92
31,SYS_3,2019-06-21 20:40:20,0,网卡发送流量过高,node_39
32,SYS_10,2019-06-21 20:40:21,0,CPU利用率过高,node_52
33,SYS_8,2019-06-21 20:40:21,0,CPUStealTime持续5分钟超过10%,node_71
34,SYS_3,2019-06-21 20:40:21,0,CPU利用率过高,node_86
35,SYS_7,2019-06-21 20:40:23,0,I/O等待负载大于50%,node_24
36,SYS_9,2019-06-21 20:40:23,0,CPUStealTime持续5分钟超过10%,node_78
37,SYS_2,2019-06-21 20:40:24,0,url80//访问失败,node_21
38,SYS_5,2019-06-21 20:40:25,0,CPU利用率过高,node_65
39,SYS_10,2019-06-21 20:40:27,0,端口6060通信异常,node_42
40,SYS_8,2019-06-21 20:40:27,0,网卡流量unknown,node_79
41,SYS_10,2019-06-21 20:40:28,0,ping延迟时间持续3分钟大于100ms,node_90
42,SYS_4,2019-06-21 20:40:28,0,Nginx80端口的连接数大于2000,node_34
43,SYS_4,2019-06-21 20:40:29,1,端口80通信异常,node_36
44,SYS_9,2019-06-21 20:40:29,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_92
45,SYS_8,2019-06-21 20:40:29,0,CPU利用率过高,node_84
46,SYS_8,2019-06-21 20:40:29,0,CPUStealTime持续5分钟超过10%,node_88
47,SYS_7,2019-06-21 20:40:29,0,空闲交换空间小于50%,node_51
48,SYS_6,2019-06-21 20:40:30,0,ping延迟时间持续3分钟大于100ms,node_32
49,SYS_10,2019-06-21 20:40:30,0,CPU利用率过高,node_11
50,SYS_1,2019-06-21 20:40:30,0,日志中有Noroutetohost信息,node_83
51,SYS_10,2019-06-21 20:40:30,0,I/O等待负载大于50%,node_42
52,SYS_7,2019-06-21 20:40:30,0,CPU利用率过高,node_54
53,SYS_8,2019-06-21 20:40:30,0,CPUStealTime持续5分钟超过10%,node_88
54,SYS_10,2019-06-21 20:40:30,0,ping延迟时间持续3分钟大于100ms,node_90
55,SYS_4,2019-06-21 20:40:30,0,CPUStealTime持续5分钟超过10%,node_19
56,SYS_3,2019-06-21 20:40:30,0,网卡发送流量过高,node_39
57,SYS_3,2019-06-21 20:40:31,0,CPU利用率过高,node_86
58,SYS_10,2019-06-21 20:40:31,0,CPU利用率过高,node_52
59,SYS_8,2019-06-21 20:40:31,0,CPUStealTime持续5分钟超过10%,node_71
60,SYS_4,2019-06-21 20:40:32,0,FullGC次数异常,node_27
61,SYS_9,2019-06-21 20:40:33,0,CPUStealTime持续5分钟超过10%,node_78
62,SYS_4,2019-06-21 20:40:34,0,空闲交换空间小于50%,node_5
63,SYS_10,2019-06-21 20:40:35,0,**application停止运行,node_52
64,SYS_10,2019-06-21 20:40:37,0,端口6060通信异常,node_42
65,SYS_4,2019-06-21 20:40:38,0,Nginx80端口的连接数大于2000,node_34
66,SYS_9,2019-06-21 20:40:39,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_92
67,SYS_4,2019-06-21 20:40:39,1,端口80通信异常,node_36
68,SYS_9,2019-06-21 20:40:39,0,日志产生ERROR信息,node_75
69,SYS_10,2019-06-21 20:40:40,0,CPU利用率过高,node_11
70,SYS_8,2019-06-21 20:40:40,0,CPUStealTime持续5分钟超过10%,node_88
