,sysEname,time,is_root,trigger,node
0,SYS_2,2019-06-21 20:29:33,0,网卡发送流量过高,node_91
1,SYS_5,2019-06-21 20:29:33,0,硬盘Slot00状态为Failed,node_2
2,SYS_5,2019-06-21 20:29:36,0,****请求延时大于5分钟,node_85
3,SYS_9,2019-06-21 20:29:36,0,****请求延时大于5分钟,node_16
4,SYS_5,2019-06-21 20:29:37,0,网卡接收流量过高,node_60
5,SYS_4,2019-06-21 20:29:38,0,空闲交换空间小于50%,node_13
6,SYS_9,2019-06-21 20:29:38,0,FullGC平均耗时异常,node_78
7,SYS_1,2019-06-21 20:29:38,0,****请求延时大于5分钟,node_50
8,SYS_8,2019-06-21 20:29:39,0,空闲交换空间小于50%,node_71
9,SYS_5,2019-06-21 20:29:42,0,网卡发送流量过高,node_6
10,SYS_10,2019-06-21 20:29:44,0,CPU利用率过高,node_96
11,SYS_8,2019-06-21 20:29:44,0,端口80通信异常,node_87
12,SYS_6,2019-06-21 20:29:45,0,I/O等待负载大于50%,node_67
13,SYS_2,2019-06-21 20:29:46,0,网卡接收流量过高,node_30
14,SYS_5,2019-06-21 20:29:46,0,****请求延时大于5分钟,node_85
15,SYS_9,2019-06-21 20:29:46,0,****请求延时大于5分钟,node_16
16,SYS_1,2019-06-21 20:29:47,0,日志报错:无法获取连接,node_17
17,SYS_4,2019-06-21 20:29:48,0,空闲交换空间小于50%,node_13
18,SYS_5,2019-06-21 20:29:52,0,堆内存平均使用率大于阈值,node_76
19,SYS_8,2019-06-21 20:29:53,0,I/O等待负载大于50%,node_10
20,SYS_10,2019-06-21 20:29:54,0,CPU利用率过高,node_96
21,SYS_2,2019-06-21 20:29:55,0,HTTP:http慢响应,node_45
22,SYS_1,2019-06-21 20:29:55,0,网卡流量unknown,node_0
23,SYS_5,2019-06-21 20:29:56,0,****请求延时大于5分钟,node_85
24,SYS_9,2019-06-21 20:29:56,0,****请求延时大于5分钟,node_16
25,SYS_2,2019-06-21 20:29:56,0,网卡发送流量过高,node_18
26,SYS_9,2019-06-21 20:29:58,0,FullGC平均耗时异常,node_78
27,SYS_4,2019-06-21 20:29:58,0,空闲交换空间小于50%,node_13
28,SYS_10,2019-06-21 20:30:01,0,****请求延时大于5分钟,node_29
29,SYS_5,2019-06-21 20:30:02,0,堆内存平均使用率大于阈值,node_76
30,SYS_10,2019-06-21 20:30:04,0,CPU利用率过高,node_96
31,SYS_9,2019-06-21 20:30:06,0,****请求延时大于5分钟,node_16
32,SYS_5,2019-06-21 20:30:06,0,****请求延时大于5分钟,node_85
33,SYS_2,2019-06-21 20:30:06,0,网卡接收流量过高,node_30
34,SYS_2,2019-06-21 20:30:06,0,网卡发送流量过高,node_18
35,SYS_3,2019-06-21 20:30:07,0,FullGC平均耗时异常,node_86
36,SYS_5,2019-06-21 20:30:07,0,网卡接收流量过高,node_60
37,SYS_9,2019-06-21 20:30:08,0,FullGC平均耗时异常,node_78
38,SYS_6,2019-06-21 20:30:08,0,网卡流量unknown,node_46
39,SYS_1,2019-06-21 20:30:08,0,****请求延时大于5分钟,node_50
40,SYS_4,2019-06-21 20:30:08,0,空闲交换空间小于50%,node_13
41,SYS_1,2019-06-21 20:30:09,0,ping延迟时间持续3分钟大于100ms,node_31
42,SYS_2,2019-06-21 20:30:13,0,网卡发送流量过高,node_91
43,SYS_8,2019-06-21 20:30:13,0,I/O等待负载大于50%,node_10
44,SYS_10,2019-06-21 20:30:14,0,CPU利用率过高,node_96
45,SYS_9,2019-06-21 20:30:16,0,****请求延时大于5分钟,node_16
