,sysEname,time,is_root,trigger,node
0,SYS_4,2019-06-28 09:05:55,0,CPU利用率过高,node_27
1,SYS_6,2019-06-28 09:05:55,0,网卡接收流量过高,node_48
2,SYS_8,2019-06-28 09:05:55,0,日志产生ERROR信息,node_10
3,SYS_5,2019-06-28 09:05:56,0,FullGC平均耗时异常,node_14
4,SYS_6,2019-06-28 09:05:57,0,分区剩余空间小于阀值10%,node_67
5,SYS_8,2019-06-28 09:05:59,0,FullGC次数异常,node_84
6,SYS_7,2019-06-28 09:06:00,0,FullGC平均耗时异常,node_54
7,SYS_5,2019-06-28 09:06:01,0,日志中有Noroutetohost信息,node_82
8,SYS_4,2019-06-28 09:06:02,0,网卡接收流量过高,node_19
9,SYS_4,2019-06-28 09:06:04,0,url80//访问失败,node_81
10,SYS_2,2019-06-28 09:06:05,0,****请求延时大于5分钟,node_37
11,SYS_6,2019-06-28 09:06:05,0,网卡接收流量过高,node_48
12,SYS_5,2019-06-28 09:06:06,0,FullGC平均耗时异常,node_14
13,SYS_6,2019-06-28 09:06:07,0,分区剩余空间小于阀值10%,node_67
14,SYS_9,2019-06-28 09:06:08,0,ping延迟时间持续3分钟大于100ms,node_66
15,SYS_2,2019-06-28 09:06:09,0,堆内存平均使用率大于阈值,node_45
16,SYS_4,2019-06-28 09:06:12,0,网卡接收流量过高,node_19
17,SYS_6,2019-06-28 09:06:13,0,分区剩余空间小于阀值10%,node_35
18,SYS_9,2019-06-28 09:06:13,0,url80//访问失败,node_75
19,SYS_5,2019-06-28 09:06:13,0,日志产生ERROR信息,node_85
20,SYS_9,2019-06-28 09:06:14,0,FullGC次数异常,node_92
21,SYS_4,2019-06-28 09:06:14,0,url80//访问失败,node_81
22,SYS_6,2019-06-28 09:06:15,0,网卡接收流量过高,node_48
23,SYS_5,2019-06-28 09:06:16,0,FullGC平均耗时异常,node_14
24,SYS_8,2019-06-28 09:06:19,0,FullGC次数异常,node_84
25,SYS_10,2019-06-28 09:06:19,0,网卡接收流量过高,node_90
26,SYS_2,2019-06-28 09:06:19,0,堆内存平均使用率大于阈值,node_45
27,SYS_2,2019-06-28 09:06:21,0,网卡流量unknown,node_8
28,SYS_4,2019-06-28 09:06:22,0,网卡接收流量过高,node_19
29,SYS_8,2019-06-28 09:06:23,0,CPU利用率过高,node_49
30,SYS_4,2019-06-28 09:06:23,0,****请求延时大于5分钟,node_77
31,SYS_6,2019-06-28 09:06:23,0,分区剩余空间小于阀值10%,node_35
32,SYS_4,2019-06-28 09:06:24,0,url80//访问失败,node_81
33,SYS_9,2019-06-28 09:06:24,0,FullGC次数异常,node_92
34,SYS_9,2019-06-28 09:06:24,0,网卡接收流量过高,node_44
35,SYS_4,2019-06-28 09:06:25,0,CPU利用率过高,node_27
36,SYS_6,2019-06-28 09:06:25,0,网卡接收流量过高,node_48
37,SYS_5,2019-06-28 09:06:26,0,FullGC平均耗时异常,node_14
38,SYS_6,2019-06-28 09:06:27,0,分区剩余空间小于阀值10%,node_67
39,SYS_9,2019-06-28 09:06:28,0,ping延迟时间持续3分钟大于100ms,node_66
