,sysEname,time,is_root,trigger,node
0,SYS_9,2019-06-08 11:09:36,0,****请求延时大于5分钟,node_66
1,SYS_1,2019-06-08 11:09:36,0,**application停止运行,node_17
2,SYS_1,2019-06-08 11:09:36,0,CPUStealTime持续5分钟超过10%,node_73
3,SYS_9,2019-06-08 11:09:37,0,日志产生ERROR信息,node_16
4,SYS_5,2019-06-08 11:09:37,0,磁盘I/O异常,node_26
5,SYS_2,2019-06-08 11:09:38,0,网卡接收流量过高,node_91
6,SYS_4,2019-06-08 11:09:40,0,空闲交换空间小于50%,node_13
7,SYS_5,2019-06-08 11:09:41,0,CPUStealTime持续5分钟超过10%,node_65
8,SYS_10,2019-06-08 11:09:41,0,空闲交换空间小于50%,node_90
9,SYS_8,2019-06-08 11:09:42,0,网卡接收流量过高,node_84
10,SYS_9,2019-06-08 11:09:42,0,网卡流量unknown,node_75
11,SYS_8,2019-06-08 11:09:44,0,ping延迟时间持续3分钟大于100ms,node_71
12,SYS_1,2019-06-08 11:09:46,0,**application停止运行,node_17
13,SYS_7,2019-06-08 11:09:46,0,网卡流量unknown,node_53
14,SYS_1,2019-06-08 11:09:46,0,CPUStealTime持续5分钟超过10%,node_73
15,SYS_9,2019-06-08 11:09:50,0,CPUStealTime持续5分钟超过10%,node_12
16,SYS_2,2019-06-08 11:09:54,0,网卡发送流量过高,node_99
17,SYS_4,2019-06-08 11:09:54,0,****请求延时大于5分钟,node_5
18,SYS_8,2019-06-08 11:09:54,0,ping延迟时间持续3分钟大于100ms,node_71
19,SYS_7,2019-06-08 11:09:56,0,网卡流量unknown,node_53
20,SYS_1,2019-06-08 11:09:56,0,CPUStealTime持续5分钟超过10%,node_73
21,SYS_9,2019-06-08 11:09:57,0,分区剩余空间小于阀值10%,node_22
22,SYS_8,2019-06-08 11:09:58,0,CPUStealTime持续5分钟超过10%,node_41
23,SYS_9,2019-06-08 11:10:00,0,CPUStealTime持续5分钟超过10%,node_12
24,SYS_4,2019-06-08 11:10:00,0,空闲交换空间小于50%,node_13
