,sysEname,time,is_root,trigger,node
0,SYS_6,2019-06-23 00:06:20,0,空闲交换空间小于50%,node_1
1,SYS_5,2019-06-23 00:06:22,0,日志中有OutOfMemoryError信息,node_65
2,SYS_3,2019-06-23 00:06:23,0,端口6060通信异常,node_3
3,SYS_6,2019-06-23 00:06:24,0,网卡流量unknown,node_59
4,SYS_8,2019-06-23 00:06:25,0,****请求延时大于5分钟,node_49
5,SYS_3,2019-06-23 00:06:26,0,I/O等待负载大于50%,node_39
6,SYS_6,2019-06-23 00:06:26,0,日志产生ERROR信息,node_56
7,SYS_10,2019-06-23 00:06:27,0,网卡发送流量过高,node_64
8,SYS_4,2019-06-23 00:06:29,0,网卡接收流量过高,node_19
9,SYS_2,2019-06-23 00:06:30,0,I/O等待负载持续15分钟超过10%,node_45
10,SYS_2,2019-06-23 00:06:31,0,**application停止运行,node_91
11,SYS_5,2019-06-23 00:06:32,0,日志中有OutOfMemoryError信息,node_65
12,SYS_9,2019-06-23 00:06:35,0,I/O等待负载大于50%,node_78
13,SYS_8,2019-06-23 00:06:35,0,****请求延时大于5分钟,node_49
14,SYS_9,2019-06-23 00:06:35,0,I/O等待负载持续15分钟超过10%,node_68
15,SYS_9,2019-06-23 00:06:35,0,I/O等待负载持续15分钟超过10%,node_92
16,SYS_9,2019-06-23 00:06:35,0,CPU利用率过高,node_16
17,SYS_1,2019-06-23 00:06:35,0,Nginx80端口的连接数大于2000,node_50
18,SYS_6,2019-06-23 00:06:36,0,端口6060通信异常,node_25
19,SYS_3,2019-06-23 00:06:36,0,I/O等待负载大于50%,node_39
20,SYS_9,2019-06-23 00:06:36,0,url80//访问失败,node_68
21,SYS_10,2019-06-23 00:06:37,0,网卡发送流量过高,node_64
22,SYS_1,2019-06-23 00:06:38,0,网卡接收流量过高,node_17
23,SYS_9,2019-06-23 00:06:39,1,日志报错:无法获取连接,node_47
24,SYS_1,2019-06-23 00:06:41,0,CPUStealTime持续5分钟超过10%,node_31
25,SYS_9,2019-06-23 00:06:44,0,网卡发送流量过高,node_78
26,SYS_1,2019-06-23 00:06:44,0,**application停止运行,node_83
27,SYS_9,2019-06-23 00:06:45,0,I/O等待负载大于50%,node_78
28,SYS_8,2019-06-23 00:06:45,0,网卡发送流量过高,node_95
29,SYS_9,2019-06-23 00:06:45,0,I/O等待负载持续15分钟超过10%,node_92
30,SYS_9,2019-06-23 00:06:45,0,I/O等待负载持续15分钟超过10%,node_68
31,SYS_9,2019-06-23 00:06:45,0,CPU利用率过高,node_16
32,SYS_7,2019-06-23 00:06:46,0,I/O等待负载大于50%,node_61
33,SYS_1,2019-06-23 00:06:47,0,**application停止运行,node_83
34,SYS_4,2019-06-23 00:06:48,0,****请求延时大于5分钟,node_9
35,SYS_9,2019-06-23 00:06:49,1,日志报错:无法获取连接,node_47
36,SYS_10,2019-06-23 00:06:49,0,url8080访问失败,node_29
37,SYS_1,2019-06-23 00:06:51,0,CPUStealTime持续5分钟超过10%,node_31
38,SYS_3,2019-06-23 00:06:53,0,端口6060通信异常,node_3
39,SYS_9,2019-06-23 00:06:54,0,网卡流量unknown,node_47
40,SYS_9,2019-06-23 00:06:55,0,CPU利用率过高,node_16
41,SYS_9,2019-06-23 00:06:55,0,I/O等待负载持续15分钟超过10%,node_68
42,SYS_9,2019-06-23 00:06:55,0,I/O等待负载持续15分钟超过10%,node_92
43,SYS_9,2019-06-23 00:06:55,0,I/O等待负载大于50%,node_78
