,sysEname,time,is_root,trigger,node
0,SYS_4,2019-06-22 07:12:21,0,网卡发送流量过高,node_69
1,SYS_8,2019-06-22 07:12:22,0,网卡接收流量过高,node_43
2,SYS_1,2019-06-22 07:12:22,0,网卡接收流量过高,node_0
3,SYS_3,2019-06-22 07:12:22,0,I/O等待负载大于50%,node_94
4,SYS_5,2019-06-22 07:12:26,0,url80//访问失败,node_2
5,SYS_7,2019-06-22 07:12:27,0,****请求延时大于5分钟,node_51
6,SYS_1,2019-06-22 07:12:28,0,端口6060通信异常,node_83
7,SYS_2,2019-06-22 07:12:29,0,分区剩余空间小于阀值10%,node_18
8,SYS_4,2019-06-22 07:12:31,0,网卡发送流量过高,node_69
9,SYS_5,2019-06-22 07:12:31,0,FullGC平均耗时异常,node_74
10,SYS_3,2019-06-22 07:12:32,0,I/O等待负载大于50%,node_94
11,SYS_1,2019-06-22 07:12:32,0,堆内存平均使用率大于阈值,node_93
12,SYS_7,2019-06-22 07:12:34,0,ping延迟时间持续3分钟大于100ms,node_53
13,SYS_5,2019-06-22 07:12:35,0,I/O等待负载大于50%,node_26
14,SYS_5,2019-06-22 07:12:36,0,url80//访问失败,node_2
15,SYS_2,2019-06-22 07:12:39,0,分区剩余空间小于阀值10%,node_18
16,SYS_2,2019-06-22 07:12:40,0,端口80通信异常,node_37
17,SYS_5,2019-06-22 07:12:41,0,FullGC平均耗时异常,node_74
18,SYS_4,2019-06-22 07:12:41,0,网卡发送流量过高,node_69
19,SYS_9,2019-06-22 07:12:41,0,网卡流量unknown,node_92
20,SYS_8,2019-06-22 07:12:42,0,**application停止运行,node_49
21,SYS_5,2019-06-22 07:12:46,0,****请求延时大于5分钟,node_14
22,SYS_10,2019-06-22 07:12:46,0,网卡流量unknown,node_40
23,SYS_7,2019-06-22 07:12:47,0,****请求延时大于5分钟,node_51
24,SYS_8,2019-06-22 07:12:48,0,"ping丢包率100%,服务器宕机",node_41
25,SYS_5,2019-06-22 07:12:49,0,日志中有OutOfMemoryError信息,node_38
26,SYS_2,2019-06-22 07:12:49,0,FullGC平均耗时异常,node_7
27,SYS_9,2019-06-22 07:12:51,0,网卡流量unknown,node_92
28,SYS_8,2019-06-22 07:12:51,0,端口80通信异常,node_84
29,SYS_5,2019-06-22 07:12:51,0,FullGC平均耗时异常,node_74
30,SYS_1,2019-06-22 07:12:52,0,堆内存平均使用率大于阈值,node_93
31,SYS_1,2019-06-22 07:12:52,0,网卡接收流量过高,node_0
32,SYS_3,2019-06-22 07:12:52,0,I/O等待负载大于50%,node_94
33,SYS_7,2019-06-22 07:12:54,0,ping延迟时间持续3分钟大于100ms,node_53
34,SYS_4,2019-06-22 07:12:55,0,网卡接收流量过高,node_62
35,SYS_10,2019-06-22 07:12:56,0,网卡流量unknown,node_40
36,SYS_5,2019-06-22 07:12:56,0,url80//访问失败,node_2
37,SYS_1,2019-06-22 07:12:58,0,分区剩余空间小于阀值10%,node_17
38,SYS_1,2019-06-22 07:12:58,0,端口6060通信异常,node_83
39,SYS_4,2019-06-22 07:13:01,0,网卡发送流量过高,node_69
40,SYS_1,2019-06-22 07:13:02,0,堆内存平均使用率大于阈值,node_93
41,SYS_3,2019-06-22 07:13:02,0,I/O等待负载大于50%,node_94
42,SYS_7,2019-06-22 07:13:04,0,ping延迟时间持续3分钟大于100ms,node_53
43,SYS_4,2019-06-22 07:13:05,0,网卡接收流量过高,node_62
44,SYS_9,2019-06-22 07:13:05,0,HTTP:http慢响应,node_78
45,SYS_5,2019-06-22 07:13:06,0,url80//访问失败,node_2
46,SYS_1,2019-06-22 07:13:08,0,端口6060通信异常,node_83
47,SYS_5,2019-06-22 07:13:09,0,日志中有OutOfMemoryError信息,node_38
48,SYS_2,2019-06-22 07:13:10,0,端口80通信异常,node_37
49,SYS_6,2019-06-22 07:13:11,0,**application停止运行,node_32
50,SYS_4,2019-06-22 07:13:11,0,网卡发送流量过高,node_69
51,SYS_1,2019-06-22 07:13:12,0,堆内存平均使用率大于阈值,node_93
52,SYS_4,2019-06-22 07:13:15,0,网卡接收流量过高,node_62
53,SYS_7,2019-06-22 07:13:17,0,****请求延时大于5分钟,node_51
54,SYS_1,2019-06-22 07:13:18,0,分区剩余空间小于阀值10%,node_17
55,SYS_6,2019-06-22 07:13:19,0,网卡流量unknown,node_59
56,SYS_5,2019-06-22 07:13:21,0,FullGC平均耗时异常,node_74
57,SYS_1,2019-06-22 07:13:22,0,堆内存平均使用率大于阈值,node_93
58,SYS_9,2019-06-22 07:13:22,0,堆内存平均使用率大于阈值,node_12
59,SYS_1,2019-06-22 07:13:22,0,网卡接收流量过高,node_0
60,SYS_7,2019-06-22 07:13:27,0,****请求延时大于5分钟,node_51
61,SYS_2,2019-06-22 07:13:29,0,FullGC平均耗时异常,node_7
62,SYS_8,2019-06-22 07:13:29,0,硬盘Slot00状态为Failed,node_10
63,SYS_2,2019-06-22 07:13:29,0,分区剩余空间小于阀值10%,node_18
64,SYS_5,2019-06-22 07:13:31,0,FullGC平均耗时异常,node_74
65,SYS_8,2019-06-22 07:13:32,0,**application停止运行,node_49
66,SYS_1,2019-06-22 07:13:32,0,堆内存平均使用率大于阈值,node_93
67,SYS_3,2019-06-22 07:13:32,0,I/O等待负载大于50%,node_94
68,SYS_4,2019-06-22 07:13:33,0,网卡流量unknown,node_36
69,SYS_7,2019-06-22 07:13:34,0,ping延迟时间持续3分钟大于100ms,node_53
70,SYS_2,2019-06-22 07:13:39,0,FullGC平均耗时异常,node_7
71,SYS_5,2019-06-22 07:13:41,0,FullGC平均耗时异常,node_74
72,SYS_9,2019-06-22 07:13:41,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_22
73,SYS_8,2019-06-22 07:13:41,0,端口80通信异常,node_84
74,SYS_6,2019-06-22 07:13:41,0,**application停止运行,node_32
75,SYS_2,2019-06-22 07:13:42,0,网卡发送流量过高,node_45
76,SYS_8,2019-06-22 07:13:42,0,网卡接收流量过高,node_43
77,SYS_3,2019-06-22 07:13:42,0,I/O等待负载大于50%,node_94
78,SYS_4,2019-06-22 07:13:43,0,网卡流量unknown,node_36
79,SYS_5,2019-06-22 07:13:46,0,url80//访问失败,node_2
80,SYS_7,2019-06-22 07:13:47,0,****请求延时大于5分钟,node_51
81,SYS_5,2019-06-22 07:13:47,0,HTTP:http慢响应,node_82
82,SYS_8,2019-06-22 07:13:49,0,硬盘Slot00状态为Failed,node_10
