,sysEname,time,is_root,trigger,node
0,SYS_2,2019-06-08 23:29:58,0,网卡发送流量过高,node_70
1,SYS_6,2019-06-08 23:29:58,0,I/O等待负载持续15分钟超过10%,node_67
2,SYS_9,2019-06-08 23:29:58,0,I/O等待负载大于50%,node_80
3,SYS_5,2019-06-08 23:29:59,0,CPU利用率过高,node_6
4,SYS_9,2019-06-08 23:30:00,0,CPUStealTime持续5分钟超过10%,node_22
5,SYS_9,2019-06-08 23:30:00,0,日志中有OutOfMemoryError信息,node_12
6,SYS_5,2019-06-08 23:30:02,0,"ping丢包率100%,服务器宕机",node_26
7,SYS_1,2019-06-08 23:30:07,0,****请求延时大于5分钟,node_33
8,SYS_2,2019-06-08 23:30:08,0,网卡发送流量过高,node_70
9,SYS_6,2019-06-08 23:30:08,0,I/O等待负载持续15分钟超过10%,node_67
10,SYS_7,2019-06-08 23:30:08,0,网卡发送流量过高,node_61
11,SYS_9,2019-06-08 23:30:10,0,CPUStealTime持续5分钟超过10%,node_22
12,SYS_5,2019-06-08 23:30:12,0,"ping丢包率100%,服务器宕机",node_26
13,SYS_5,2019-06-08 23:30:15,0,****请求延时大于5分钟,node_76
14,SYS_8,2019-06-08 23:30:15,0,网卡发送流量过高,node_84
15,SYS_7,2019-06-08 23:30:18,0,网卡发送流量过高,node_61
16,SYS_2,2019-06-08 23:30:18,0,网卡发送流量过高,node_70
17,SYS_4,2019-06-08 23:30:19,0,磁盘I/O异常,node_77
18,SYS_9,2019-06-08 23:30:20,0,CPUStealTime持续5分钟超过10%,node_22
19,SYS_9,2019-06-08 23:30:21,0,空闲交换空间小于50%,node_44
20,SYS_4,2019-06-08 23:30:21,0,I/O等待负载大于50%,node_72
21,SYS_2,2019-06-08 23:30:23,0,分区剩余空间小于阀值10%,node_30
22,SYS_4,2019-06-08 23:30:24,0,url8080访问失败,node_69
23,SYS_10,2019-06-08 23:30:25,0,网卡流量unknown,node_42
24,SYS_8,2019-06-08 23:30:25,0,网卡发送流量过高,node_84
25,SYS_4,2019-06-08 23:30:26,0,Nginx80端口的连接数大于2000,node_36
26,SYS_1,2019-06-08 23:30:27,0,****请求延时大于5分钟,node_33
27,SYS_2,2019-06-08 23:30:28,0,网卡发送流量过高,node_70
28,SYS_5,2019-06-08 23:30:28,0,FullGC次数异常,node_14
29,SYS_4,2019-06-08 23:30:31,0,I/O等待负载大于50%,node_72
30,SYS_8,2019-06-08 23:30:32,0,端口80通信异常,node_49
31,SYS_4,2019-06-08 23:30:32,0,磁盘I/O异常,node_5
32,SYS_7,2019-06-08 23:30:34,0,空闲交换空间小于50%,node_51
33,SYS_8,2019-06-08 23:30:35,0,网卡发送流量过高,node_84
34,SYS_4,2019-06-08 23:30:36,0,url8080访问失败,node_9
35,SYS_1,2019-06-08 23:30:37,0,****请求延时大于5分钟,node_33
36,SYS_5,2019-06-08 23:30:38,0,FullGC次数异常,node_14
37,SYS_6,2019-06-08 23:30:38,0,I/O等待负载持续15分钟超过10%,node_67
38,SYS_7,2019-06-08 23:30:38,0,**application停止运行,node_23
39,SYS_9,2019-06-08 23:30:40,0,CPUStealTime持续5分钟超过10%,node_22
40,SYS_4,2019-06-08 23:30:41,0,I/O等待负载大于50%,node_72
41,SYS_9,2019-06-08 23:30:41,0,空闲交换空间小于50%,node_44
42,SYS_2,2019-06-08 23:30:42,0,网卡流量unknown,node_99
43,SYS_2,2019-06-08 23:30:43,0,CPUStealTime持续5分钟超过10%,node_21
44,SYS_5,2019-06-08 23:30:44,0,**application停止运行,node_82
45,SYS_8,2019-06-08 23:30:45,0,网卡发送流量过高,node_84
46,SYS_5,2019-06-08 23:30:48,0,FullGC次数异常,node_14
47,SYS_2,2019-06-08 23:30:48,0,网卡发送流量过高,node_70
48,SYS_9,2019-06-08 23:30:50,0,CPUStealTime持续5分钟超过10%,node_22
49,SYS_9,2019-06-08 23:30:50,0,日志中有OutOfMemoryError信息,node_12
50,SYS_4,2019-06-08 23:30:51,0,I/O等待负载大于50%,node_72
51,SYS_9,2019-06-08 23:30:51,0,空闲交换空间小于50%,node_44
52,SYS_8,2019-06-08 23:30:52,0,端口80通信异常,node_49
53,SYS_7,2019-06-08 23:30:54,0,空闲交换空间小于50%,node_51
54,SYS_7,2019-06-08 23:30:54,0,端口80通信异常,node_89
55,SYS_8,2019-06-08 23:30:55,0,网卡发送流量过高,node_84
56,SYS_10,2019-06-08 23:30:56,0,日志中有Noroutetohost信息,node_52
57,SYS_2,2019-06-08 23:30:58,0,网卡发送流量过高,node_70
58,SYS_1,2019-06-08 23:30:59,0,硬盘Slot00状态为Failed,node_0
59,SYS_4,2019-06-08 23:31:01,0,I/O等待负载大于50%,node_72
60,SYS_9,2019-06-08 23:31:01,0,空闲交换空间小于50%,node_44
61,SYS_1,2019-06-08 23:31:01,0,日志报错:无法获取连接,node_15
62,SYS_8,2019-06-08 23:31:05,0,网卡发送流量过高,node_84
63,SYS_1,2019-06-08 23:31:07,0,****请求延时大于5分钟,node_33
64,SYS_2,2019-06-08 23:31:08,0,网卡发送流量过高,node_70
65,SYS_5,2019-06-08 23:31:08,0,FullGC次数异常,node_14
66,SYS_4,2019-06-08 23:31:09,0,磁盘I/O异常,node_77
67,SYS_4,2019-06-08 23:31:09,0,CPUStealTime持续5分钟超过10%,node_13
68,SYS_9,2019-06-08 23:31:10,0,CPUStealTime持续5分钟超过10%,node_22
69,SYS_3,2019-06-08 23:31:11,0,硬盘Slot00状态为Failed,node_94
70,SYS_4,2019-06-08 23:31:11,0,磁盘I/O异常,node_34
71,SYS_9,2019-06-08 23:31:11,0,空闲交换空间小于50%,node_44
72,SYS_5,2019-06-08 23:31:12,0,"ping丢包率100%,服务器宕机",node_26
73,SYS_8,2019-06-08 23:31:15,0,网卡发送流量过高,node_84
74,SYS_4,2019-06-08 23:31:16,0,url8080访问失败,node_9
75,SYS_4,2019-06-08 23:31:16,0,Nginx80端口的连接数大于2000,node_36
76,SYS_1,2019-06-08 23:31:17,0,****请求延时大于5分钟,node_33
77,SYS_6,2019-06-08 23:31:18,0,I/O等待负载持续15分钟超过10%,node_67
78,SYS_2,2019-06-08 23:31:18,0,网卡发送流量过高,node_70
79,SYS_10,2019-06-08 23:31:24,0,日志报错:无法获取连接,node_11
80,SYS_8,2019-06-08 23:31:25,0,网卡发送流量过高,node_84
81,SYS_10,2019-06-08 23:31:26,0,日志中有Noroutetohost信息,node_52
82,SYS_7,2019-06-08 23:31:28,0,网卡发送流量过高,node_61
83,SYS_6,2019-06-08 23:31:28,0,I/O等待负载持续15分钟超过10%,node_67
84,SYS_2,2019-06-08 23:31:28,0,网卡发送流量过高,node_70
85,SYS_4,2019-06-08 23:31:31,0,I/O等待负载大于50%,node_72
86,SYS_1,2019-06-08 23:31:33,0,磁盘I/O异常,node_58
87,SYS_7,2019-06-08 23:31:34,0,端口80通信异常,node_89
88,SYS_10,2019-06-08 23:31:34,0,日志报错:无法获取连接,node_11
89,SYS_10,2019-06-08 23:31:35,0,网卡流量unknown,node_42
90,SYS_10,2019-06-08 23:31:36,0,日志中有Noroutetohost信息,node_52
91,SYS_2,2019-06-08 23:31:38,0,网卡发送流量过高,node_70
92,SYS_9,2019-06-08 23:31:40,0,CPUStealTime持续5分钟超过10%,node_22
93,SYS_8,2019-06-08 23:31:42,0,端口80通信异常,node_49
94,SYS_7,2019-06-08 23:31:44,0,空闲交换空间小于50%,node_51
95,SYS_1,2019-06-08 23:31:47,0,****请求延时大于5分钟,node_33
96,SYS_3,2019-06-08 23:31:47,0,I/O等待负载大于50%,node_97
97,SYS_6,2019-06-08 23:31:48,0,I/O等待负载持续15分钟超过10%,node_67
98,SYS_3,2019-06-08 23:31:49,0,网卡发送流量过高,node_28
99,SYS_4,2019-06-08 23:31:49,0,CPUStealTime持续5分钟超过10%,node_13
100,SYS_9,2019-06-08 23:31:50,0,CPUStealTime持续5分钟超过10%,node_22
101,SYS_4,2019-06-08 23:31:51,0,I/O等待负载大于50%,node_72
102,SYS_2,2019-06-08 23:31:53,0,CPUStealTime持续5分钟超过10%,node_21
103,SYS_8,2019-06-08 23:31:55,0,网卡发送流量过高,node_84
104,SYS_4,2019-06-08 23:31:56,0,Nginx80端口的连接数大于2000,node_36
105,SYS_1,2019-06-08 23:31:57,0,****请求延时大于5分钟,node_33
106,SYS_8,2019-06-08 23:31:58,0,端口80通信异常,node_79
107,SYS_2,2019-06-08 23:31:59,0,网卡接收流量过高,node_37
108,SYS_9,2019-06-08 23:32:00,0,CPUStealTime持续5分钟超过10%,node_22
109,SYS_4,2019-06-08 23:32:01,0,I/O等待负载大于50%,node_72
110,SYS_9,2019-06-08 23:32:01,0,CPUStealTime持续5分钟超过10%,node_16
111,SYS_1,2019-06-08 23:32:01,0,日志报错:无法获取连接,node_15
112,SYS_7,2019-06-08 23:32:04,0,空闲交换空间小于50%,node_51
113,SYS_1,2019-06-08 23:32:07,0,****请求延时大于5分钟,node_33
114,SYS_1,2019-06-08 23:32:09,0,硬盘Slot00状态为Failed,node_0
115,SYS_4,2019-06-08 23:32:12,0,磁盘I/O异常,node_5
116,SYS_1,2019-06-08 23:32:13,0,磁盘I/O异常,node_58
117,SYS_7,2019-06-08 23:32:14,0,端口80通信异常,node_89
118,SYS_4,2019-06-08 23:32:16,0,url8080访问失败,node_9
119,SYS_5,2019-06-08 23:32:18,0,FullGC次数异常,node_14
120,SYS_6,2019-06-08 23:32:18,0,I/O等待负载持续15分钟超过10%,node_67
121,SYS_7,2019-06-08 23:32:18,0,网卡发送流量过高,node_61
122,SYS_9,2019-06-08 23:32:20,0,CPUStealTime持续5分钟超过10%,node_22
