,sysEname,time,is_root,trigger,node
0,SYS_4,2019-06-11 23:04:48,0,堆内存平均使用率大于阈值,node_5
1,SYS_2,2019-06-11 23:04:48,0,网卡接收流量过高,node_37
2,SYS_1,2019-06-11 23:04:49,0,FullGC平均耗时异常,node_73
3,SYS_8,2019-06-11 23:04:49,0,网卡接收流量过高,node_87
4,SYS_5,2019-06-11 23:04:50,0,日志中有OutOfMemoryError信息,node_26
5,SYS_2,2019-06-11 23:04:51,0,CPUStealTime持续5分钟超过10%,node_21
6,SYS_2,2019-06-11 23:04:55,0,网卡接收流量过高,node_18
7,SYS_1,2019-06-11 23:04:55,0,I/O等待负载大于50%,node_15
8,SYS_2,2019-06-11 23:04:56,0,空闲交换空间小于50%,node_8
9,SYS_9,2019-06-11 23:04:56,0,url8080访问失败,node_66
10,SYS_2,2019-06-11 23:04:58,0,网卡接收流量过高,node_37
11,SYS_1,2019-06-11 23:04:59,0,FullGC平均耗时异常,node_73
12,SYS_3,2019-06-11 23:05:01,0,堆内存平均使用率大于阈值,node_94
13,SYS_6,2019-06-11 23:05:02,0,空闲交换空间小于50%,node_67
14,SYS_6,2019-06-11 23:05:03,0,FullGC平均耗时异常,node_35
15,SYS_3,2019-06-11 23:05:04,0,FullGC次数异常,node_3
16,SYS_1,2019-06-11 23:05:05,0,I/O等待负载大于50%,node_15
17,SYS_10,2019-06-11 23:05:06,0,JBOSS8080端口的连接数大于400,node_96
18,SYS_9,2019-06-11 23:05:07,0,堆内存平均使用率大于阈值,node_78
19,SYS_4,2019-06-11 23:05:08,0,堆内存平均使用率大于阈值,node_5
20,SYS_2,2019-06-11 23:05:08,0,网卡接收流量过高,node_37
21,SYS_8,2019-06-11 23:05:09,0,****请求延时大于5分钟,node_95
22,SYS_1,2019-06-11 23:05:09,0,FullGC平均耗时异常,node_73
23,SYS_3,2019-06-11 23:05:09,0,url8080访问失败,node_86
24,SYS_9,2019-06-11 23:05:11,0,FullGC平均耗时异常,node_68
25,SYS_3,2019-06-11 23:05:11,0,堆内存平均使用率大于阈值,node_94
26,SYS_7,2019-06-11 23:05:14,0,CPU利用率过高,node_61
27,SYS_3,2019-06-11 23:05:14,0,FullGC次数异常,node_3
28,SYS_1,2019-06-11 23:05:15,0,I/O等待负载大于50%,node_15
29,SYS_2,2019-06-11 23:05:15,0,网卡接收流量过高,node_18
30,SYS_2,2019-06-11 23:05:16,0,空闲交换空间小于50%,node_8
31,SYS_2,2019-06-11 23:05:17,0,端口6060通信异常,node_45
32,SYS_4,2019-06-11 23:05:18,0,堆内存平均使用率大于阈值,node_5
33,SYS_2,2019-06-11 23:05:18,0,网卡接收流量过高,node_37
34,SYS_3,2019-06-11 23:05:21,0,堆内存平均使用率大于阈值,node_94
35,SYS_2,2019-06-11 23:05:21,0,CPUStealTime持续5分钟超过10%,node_21
36,SYS_6,2019-06-11 23:05:23,0,FullGC平均耗时异常,node_35
37,SYS_4,2019-06-11 23:05:24,0,"ping丢包率100%,服务器宕机",node_72
38,SYS_1,2019-06-11 23:05:25,0,I/O等待负载大于50%,node_15
39,SYS_9,2019-06-11 23:05:27,0,网卡发送流量过高,node_16
40,SYS_9,2019-06-11 23:05:27,0,堆内存平均使用率大于阈值,node_78
41,SYS_8,2019-06-11 23:05:27,0,网卡流量unknown,node_79
42,SYS_9,2019-06-11 23:05:27,0,堆内存平均使用率大于阈值,node_22
43,SYS_4,2019-06-11 23:05:28,0,堆内存平均使用率大于阈值,node_5
44,SYS_1,2019-06-11 23:05:29,0,FullGC平均耗时异常,node_73
45,SYS_2,2019-06-11 23:05:29,0,url8080访问失败,node_91
46,SYS_8,2019-06-11 23:05:29,0,网卡接收流量过高,node_87
47,SYS_5,2019-06-11 23:05:30,0,日志中有OutOfMemoryError信息,node_26
48,SYS_2,2019-06-11 23:05:31,0,CPUStealTime持续5分钟超过10%,node_21
49,SYS_3,2019-06-11 23:05:31,0,堆内存平均使用率大于阈值,node_94
50,SYS_7,2019-06-11 23:05:32,0,Nginx80端口的连接数大于2000,node_24
51,SYS_1,2019-06-11 23:05:35,0,I/O等待负载大于50%,node_15
52,SYS_2,2019-06-11 23:05:35,0,网卡接收流量过高,node_18
53,SYS_9,2019-06-11 23:05:37,0,网卡发送流量过高,node_16
54,SYS_10,2019-06-11 23:05:37,0,日志产生ERROR信息,node_52
55,SYS_9,2019-06-11 23:05:37,0,堆内存平均使用率大于阈值,node_78
56,SYS_4,2019-06-11 23:05:38,0,堆内存平均使用率大于阈值,node_5
57,SYS_1,2019-06-11 23:05:39,0,FullGC平均耗时异常,node_73
58,SYS_5,2019-06-11 23:05:45,0,网卡接收流量过高,node_14
59,SYS_2,2019-06-11 23:05:47,0,日志产生ERROR信息,node_70
60,SYS_9,2019-06-11 23:05:47,0,日志中有Noroutetohost信息,node_80
61,SYS_4,2019-06-11 23:05:48,0,堆内存平均使用率大于阈值,node_5
62,SYS_8,2019-06-11 23:05:49,0,****请求延时大于5分钟,node_95
63,SYS_3,2019-06-11 23:05:51,0,堆内存平均使用率大于阈值,node_94
64,SYS_3,2019-06-11 23:05:54,0,FullGC次数异常,node_3
