,sysEname,time,is_root,trigger,node
0,SYS_7,2019-06-17 17:03:59,0,网卡接收流量过高,node_24
1,SYS_6,2019-06-17 17:03:59,0,网卡接收流量过高,node_46
2,SYS_5,2019-06-17 17:03:59,0,CPUStealTime持续5分钟超过10%,node_14
3,SYS_9,2019-06-17 17:04:00,0,网卡发送流量过高,node_16
4,SYS_4,2019-06-17 17:04:00,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_27
5,SYS_1,2019-06-17 17:04:01,0,I/O等待负载持续15分钟超过10%,node_15
6,SYS_6,2019-06-17 17:04:03,0,FullGC次数异常,node_32
7,SYS_5,2019-06-17 17:04:04,0,网卡发送流量过高,node_38
8,SYS_4,2019-06-17 17:04:04,0,空闲交换空间小于50%,node_5
9,SYS_2,2019-06-17 17:04:04,0,网卡发送流量过高,node_8
10,SYS_7,2019-06-17 17:04:04,0,日志中有OutOfMemoryError信息,node_23
11,SYS_6,2019-06-17 17:04:06,0,网卡发送流量过高,node_25
12,SYS_9,2019-06-17 17:04:08,0,"ping丢包率100%,服务器宕机",node_75
13,SYS_5,2019-06-17 17:04:09,0,CPUStealTime持续5分钟超过10%,node_14
14,SYS_9,2019-06-17 17:04:10,0,网卡发送流量过高,node_16
15,SYS_1,2019-06-17 17:04:11,0,I/O等待负载持续15分钟超过10%,node_15
16,SYS_6,2019-06-17 17:04:13,0,FullGC次数异常,node_32
17,SYS_8,2019-06-17 17:04:13,0,JBOSS8080端口的连接数大于400,node_10
18,SYS_5,2019-06-17 17:04:13,0,ping延迟时间持续3分钟大于100ms,node_85
19,SYS_9,2019-06-17 17:04:15,0,网卡发送流量过高,node_92
20,SYS_7,2019-06-17 17:04:16,0,空闲交换空间小于50%,node_61
21,SYS_10,2019-06-17 17:04:16,0,url8080访问失败,node_42
22,SYS_7,2019-06-17 17:04:19,0,网卡接收流量过高,node_24
23,SYS_5,2019-06-17 17:04:19,0,CPUStealTime持续5分钟超过10%,node_14
24,SYS_4,2019-06-17 17:04:20,0,端口80通信异常,node_62
25,SYS_1,2019-06-17 17:04:21,0,I/O等待负载持续15分钟超过10%,node_15
26,SYS_4,2019-06-17 17:04:21,0,HTTP:http慢响应,node_72
27,SYS_8,2019-06-17 17:04:23,0,JBOSS8080端口的连接数大于400,node_10
28,SYS_3,2019-06-17 17:04:24,0,ping延迟时间持续3分钟大于100ms,node_86
29,SYS_4,2019-06-17 17:04:26,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_34
30,SYS_6,2019-06-17 17:04:26,0,网卡发送流量过高,node_25
31,SYS_1,2019-06-17 17:04:27,0,日志产生ERROR信息,node_73
32,SYS_5,2019-06-17 17:04:29,0,CPUStealTime持续5分钟超过10%,node_14
33,SYS_4,2019-06-17 17:04:30,0,端口80通信异常,node_62
34,SYS_1,2019-06-17 17:04:30,0,端口6060通信异常,node_17
35,SYS_9,2019-06-17 17:04:30,0,网卡发送流量过高,node_16
