,sysEname,time,is_root,trigger,node
0,SYS_9,2019-06-18 03:44:14,0,ping延迟时间持续3分钟大于100ms,node_47
1,SYS_9,2019-06-18 03:44:14,0,I/O等待负载大于50%,node_75
2,SYS_7,2019-06-18 03:44:14,0,Nginx80端口的连接数大于2000,node_61
3,SYS_8,2019-06-18 03:44:15,0,日志产生ERROR信息,node_84
4,SYS_6,2019-06-18 03:44:15,0,堆内存平均使用率大于阈值,node_56
5,SYS_1,2019-06-18 03:44:15,0,url80//访问失败,node_93
6,SYS_5,2019-06-18 03:44:16,0,端口80通信异常,node_74
7,SYS_8,2019-06-18 03:44:16,0,分区剩余空间小于阀值10%,node_49
8,SYS_5,2019-06-18 03:44:16,0,**application停止运行,node_38
9,SYS_9,2019-06-18 03:44:18,0,磁盘I/O异常,node_75
10,SYS_9,2019-06-18 03:44:20,0,HTTP:http慢响应,node_92
11,SYS_9,2019-06-18 03:44:24,0,I/O等待负载大于50%,node_75
12,SYS_7,2019-06-18 03:44:24,0,Nginx80端口的连接数大于2000,node_61
13,SYS_9,2019-06-18 03:44:24,0,ping延迟时间持续3分钟大于100ms,node_47
14,SYS_9,2019-06-18 03:44:24,1,url80//访问失败,node_44
15,SYS_10,2019-06-18 03:44:24,0,网卡流量unknown,node_42
16,SYS_3,2019-06-18 03:44:25,0,I/O等待负载大于50%,node_86
17,SYS_6,2019-06-18 03:44:26,0,FullGC次数异常,node_35
18,SYS_9,2019-06-18 03:44:26,0,**application停止运行,node_66
19,SYS_5,2019-06-18 03:44:26,0,端口80通信异常,node_74
20,SYS_9,2019-06-18 03:44:27,0,堆内存平均使用率大于阈值,node_12
21,SYS_5,2019-06-18 03:44:28,0,日志产生ERROR信息,node_82
22,SYS_7,2019-06-18 03:44:34,0,CPU利用率过高,node_89
23,SYS_3,2019-06-18 03:44:35,0,I/O等待负载大于50%,node_86
24,SYS_6,2019-06-18 03:44:36,0,FullGC次数异常,node_35
25,SYS_8,2019-06-18 03:44:36,0,分区剩余空间小于阀值10%,node_49
26,SYS_5,2019-06-18 03:44:37,0,网卡接收流量过高,node_26
27,SYS_4,2019-06-18 03:44:43,0,端口6060通信异常,node_69
28,SYS_9,2019-06-18 03:44:44,0,分区剩余空间小于阀值10%,node_44
29,SYS_7,2019-06-18 03:44:44,0,CPU利用率过高,node_89
30,SYS_9,2019-06-18 03:44:44,0,ping延迟时间持续3分钟大于100ms,node_47
31,SYS_9,2019-06-18 03:44:44,0,I/O等待负载大于50%,node_75
32,SYS_7,2019-06-18 03:44:44,0,Nginx80端口的连接数大于2000,node_61
33,SYS_8,2019-06-18 03:44:45,0,日志产生ERROR信息,node_84
34,SYS_6,2019-06-18 03:44:45,0,堆内存平均使用率大于阈值,node_56
35,SYS_3,2019-06-18 03:44:45,0,I/O等待负载大于50%,node_86
36,SYS_8,2019-06-18 03:44:46,0,分区剩余空间小于阀值10%,node_49
37,SYS_9,2019-06-18 03:44:47,0,CPU利用率过高,node_68
38,SYS_9,2019-06-18 03:44:47,0,I/O等待负载大于50%,node_16
39,SYS_9,2019-06-18 03:44:47,0,I/O等待负载持续15分钟超过10%,node_78
40,SYS_9,2019-06-18 03:44:47,0,ping延迟时间持续3分钟大于100ms,node_92
41,SYS_5,2019-06-18 03:44:48,0,日志产生ERROR信息,node_82
42,SYS_10,2019-06-18 03:44:48,0,ping丢包率当前值为25%，持续2分钟平均大于20%,node_64
43,SYS_4,2019-06-18 03:44:50,0,网卡接收流量过高,node_81
44,SYS_9,2019-06-18 03:44:54,1,url80//访问失败,node_44
45,SYS_6,2019-06-18 03:44:55,0,堆内存平均使用率大于阈值,node_56
46,SYS_8,2019-06-18 03:44:56,0,分区剩余空间小于阀值10%,node_49
47,SYS_9,2019-06-18 03:44:57,0,I/O等待负载持续15分钟超过10%,node_78
48,SYS_9,2019-06-18 03:44:57,0,ping延迟时间持续3分钟大于100ms,node_92
49,SYS_9,2019-06-18 03:44:57,0,CPU利用率过高,node_68
50,SYS_9,2019-06-18 03:44:57,0,I/O等待负载大于50%,node_16
51,SYS_4,2019-06-18 03:45:00,0,网卡接收流量过高,node_81
52,SYS_10,2019-06-18 03:45:02,0,网卡发送流量过高,node_52
53,SYS_4,2019-06-18 03:45:02,0,CPUStealTime持续5分钟超过10%,node_5
54,SYS_9,2019-06-18 03:45:03,0,网卡接收流量过高,node_80
55,SYS_9,2019-06-18 03:45:04,0,ping延迟时间持续3分钟大于100ms,node_47
56,SYS_9,2019-06-18 03:45:04,0,I/O等待负载大于50%,node_75
57,SYS_9,2019-06-18 03:45:04,1,url80//访问失败,node_44
58,SYS_1,2019-06-18 03:45:05,0,url80//访问失败,node_93
59,SYS_7,2019-06-18 03:45:07,0,****请求延时大于5分钟,node_51
60,SYS_9,2019-06-18 03:45:07,0,I/O等待负载持续15分钟超过10%,node_92
61,SYS_9,2019-06-18 03:45:07,0,CPU利用率过高,node_68
62,SYS_9,2019-06-18 03:45:07,0,I/O等待负载大于50%,node_16
63,SYS_9,2019-06-18 03:45:07,0,ping延迟时间持续3分钟大于100ms,node_92
64,SYS_9,2019-06-18 03:45:07,0,I/O等待负载持续15分钟超过10%,node_78
65,SYS_4,2019-06-18 03:45:08,0,****请求延时大于5分钟,node_77
66,SYS_2,2019-06-18 03:45:09,0,空闲交换空间小于50%,node_55
67,SYS_1,2019-06-18 03:45:13,0,硬盘Slot00状态为Failed,node_4
68,SYS_1,2019-06-18 03:45:14,0,堆内存平均使用率大于阈值,node_50
69,SYS_9,2019-06-18 03:45:14,0,ping延迟时间持续3分钟大于100ms,node_47
70,SYS_9,2019-06-18 03:45:14,0,I/O等待负载大于50%,node_75
71,SYS_7,2019-06-18 03:45:15,0,网卡接收流量过高,node_63
72,SYS_9,2019-06-18 03:45:17,0,ping延迟时间持续3分钟大于100ms,node_92
73,SYS_9,2019-06-18 03:45:17,0,I/O等待负载持续15分钟超过10%,node_78
74,SYS_9,2019-06-18 03:45:17,0,CPU利用率过高,node_68
75,SYS_9,2019-06-18 03:45:17,0,I/O等待负载大于50%,node_16
76,SYS_1,2019-06-18 03:45:18,0,硬盘Slot00状态为Failed,node_15
77,SYS_9,2019-06-18 03:45:18,0,磁盘I/O异常,node_75
78,SYS_4,2019-06-18 03:45:20,0,url8080访问失败,node_9
79,SYS_9,2019-06-18 03:45:24,0,ping延迟时间持续3分钟大于100ms,node_47
80,SYS_9,2019-06-18 03:45:24,0,I/O等待负载大于50%,node_75
81,SYS_9,2019-06-18 03:45:24,0,分区剩余空间小于阀值10%,node_44
82,SYS_6,2019-06-18 03:45:25,0,堆内存平均使用率大于阈值,node_56
83,SYS_9,2019-06-18 03:45:25,0,日志中有Noroutetohost信息,node_16
84,SYS_6,2019-06-18 03:45:26,0,CPU利用率过高,node_98
85,SYS_3,2019-06-18 03:45:27,0,网卡流量unknown,node_94
86,SYS_5,2019-06-18 03:45:28,0,日志产生ERROR信息,node_82
87,SYS_9,2019-06-18 03:45:28,0,磁盘I/O异常,node_75
88,SYS_5,2019-06-18 03:45:28,0,网卡发送流量过高,node_65
89,SYS_4,2019-06-18 03:45:30,0,磁盘I/O异常,node_13
90,SYS_4,2019-06-18 03:45:30,0,url8080访问失败,node_9
91,SYS_2,2019-06-18 03:45:31,0,网卡发送流量过高,node_8
92,SYS_9,2019-06-18 03:45:33,0,网卡接收流量过高,node_80
93,SYS_8,2019-06-18 03:45:33,0,分区剩余空间小于阀值10%,node_43
94,SYS_9,2019-06-18 03:45:34,0,ping延迟时间持续3分钟大于100ms,node_47
95,SYS_9,2019-06-18 03:45:34,0,I/O等待负载大于50%,node_75
96,SYS_1,2019-06-18 03:45:35,0,url80//访问失败,node_93
97,SYS_5,2019-06-18 03:45:36,0,**application停止运行,node_38
98,SYS_2,2019-06-18 03:45:37,0,"ping丢包率100%,服务器宕机",node_7
99,SYS_3,2019-06-18 03:45:37,0,网卡流量unknown,node_94
